x	Dis
6.695	-0.160278861
6.7	-0.176547202
6.705	-0.192696792
6.71	-0.208714434
6.715	-0.224587017
6.72	-0.24030153
6.725	-0.255845072
6.73	-0.271204864
6.735	-0.286368266
6.74	-0.301322781
6.745	-0.316056075
6.75	-0.330555984
6.755	-0.344810527
6.76	-0.358807918
6.765	-0.372536578
6.77	-0.385985143
6.775	-0.399142478
6.78	-0.411997687
6.785	-0.424540122
6.79	-0.436759394
6.795	-0.448645381
6.8	-0.460188241
6.805	-0.471378417
6.81	-0.482206648
6.815	-0.492663974
6.82	-0.50274175
6.825	-0.512431646
6.83	-0.521725659
6.835	-0.530616119
6.84	-0.539095694
6.845	-0.547157395
6.85	-0.554794585
6.855	-0.56200098
6.86	-0.568770656
6.865	-0.575098054
6.87	-0.580977982
6.875	-0.586405618
6.88	-0.591376516
6.885	-0.595886606
6.89	-0.599932201
6.895	-0.60350999
6.9	-0.606617052
6.905	-0.609250845
6.91	-0.611409218
6.915	-0.613090404
6.92	-0.614293025
6.925	-0.61501609
6.93	-0.615258996
6.935	-0.615021526
6.94	-0.614303851
6.945	-0.613106527
6.95	-0.611430495
6.955	-0.609277078
6.96	-0.606647982
6.965	-0.603545289
6.97	-0.599971463
6.975	-0.595929339
6.98	-0.591422126
6.985	-0.586453401
6.99	-0.581027108
6.995	-0.575147553
7	-0.568819404
7.005	-0.562047681
7.01	-0.554837757
7.015	-0.547195352
7.02	-0.539126529
7.025	-0.530637691
7.03	-0.521735572
7.035	-0.512427236
7.04	-0.502720069
7.045	-0.492621775
7.05	-0.482140372
7.055	-0.471284181
7.06	-0.460061826
7.065	-0.448482222
7.07	-0.436554573
7.075	-0.424288364
7.08	-0.411693351
7.085	-0.398779558
7.09	-0.385557267
7.095	-0.372037011
7.1	-0.358229566
7.105	-0.344145943
7.11	-0.329797378
7.115	-0.315195327
7.12	-0.300351452
7.125	-0.285277618
7.13	-0.269985876
7.135	-0.254488462
7.14	-0.238797777
7.145	-0.222926388
7.15	-0.206887008
7.155	-0.190692491
7.16	-0.174355819
7.165	-0.157890093
7.17	-0.141308518
7.175	-0.124624395
7.18	-0.107851109
7.185	-0.091002115
7.19	-0.074090928
7.195	-0.057131112
7.2	-0.040136266
7.205	-0.02312001
7.21	-0.006095977
7.215	0.010922201
7.22	0.027920907
7.225	0.04488655
7.23	0.061805576
7.235	0.078664485
7.24	0.095449838
7.245	0.112148271
7.25	0.128746509
7.255	0.145231375
7.26	0.161589805
7.265	0.177808857
7.27	0.193875724
7.275	0.209777743
7.28	0.22550241
7.285	0.241037389
7.29	0.256370521
7.295	0.271489837
7.3	0.286383564
7.305	0.301040141
7.31	0.315448223
7.315	0.329596693
7.32	0.34347467
7.325	0.357071516
7.33	0.37037685
7.335	0.383380546
7.34	0.396072752
7.345	0.408443887
7.35	0.420484654
7.355	0.432186047
7.36	0.443539352
7.365	0.454536159
7.37	0.465168362
7.375	0.475428171
7.38	0.485308109
7.385	0.494801022
7.39	0.503900085
7.395	0.512598799
7.4	0.520891
7.405	0.528770865
7.41	0.536232906
7.415	0.543271983
7.42	0.549883301
7.425	0.556062413
7.43	0.561805223
7.435	0.567107989
7.44	0.571967322
7.445	0.576380189
7.45	0.580343914
7.455	0.583856181
7.46	0.58691503
7.465	0.589518862
7.47	0.591666435
7.475	0.59335687
7.48	0.594589645
7.485	0.595364597
7.49	0.595681921
7.495	0.595542173
7.5	0.59494626
7.505	0.593895448
7.51	0.592391355
7.515	0.590435952
7.52	0.58803156
7.525	0.585180846
7.53	0.581886826
7.535	0.578152855
7.54	0.57398263
7.545	0.569380186
7.55	0.56434989
7.555	0.558896439
7.56	0.553024856
7.565	0.546740489
7.57	0.540048999
7.575	0.532956366
7.58	0.525468872
7.585	0.517593109
7.59	0.509335961
7.595	0.500704609
7.6	0.491706517
7.605	0.482349432
7.61	0.472641373
7.615	0.462590626
7.62	0.452205738
7.625	0.441495509
7.63	0.430468984
7.635	0.419135446
7.64	0.407504406
7.645	0.395585598
7.65	0.383388968
7.655	0.370924667
7.66	0.358203038
7.665	0.345234614
7.67	0.3320301
7.675	0.318600371
7.68	0.304956456
7.685	0.291109534
7.69	0.277070917
7.695	0.262852046
7.7	0.248464476
7.705	0.233919869
7.71	0.219229981
7.715	0.204406651
7.72	0.189461791
7.725	0.174407376
7.73	0.159255434
7.735	0.144018029
7.74	0.128707258
7.745	0.113335235
7.75	0.097914084
7.755	0.082455923
7.76	0.066972859
7.765	0.051476974
7.77	0.035980315
7.775	0.020494884
7.78	0.005032629
7.785	-0.010394568
7.79	-0.025774899
7.795	-0.041096642
7.8	-0.056348167
7.805	-0.07151795
7.81	-0.086594576
7.815	-0.101566754
7.82	-0.116423321
7.825	-0.131153254
7.83	-0.145745675
7.835	-0.160189858
7.84	-0.174475243
7.845	-0.188591437
7.85	-0.202528222
7.855	-0.216275567
7.86	-0.229823626
7.865	-0.243162754
7.87	-0.256283506
7.875	-0.269176646
7.88	-0.281833153
7.885	-0.294244225
7.89	-0.306401286
7.895	-0.31829599
7.9	-0.329920226
7.905	-0.341266122
7.91	-0.352326052
7.915	-0.363092638
7.92	-0.373558754
7.925	-0.383717532
7.93	-0.393562362
7.935	-0.403086902
7.94	-0.412285072
7.945	-0.421151067
7.95	-0.429679354
7.955	-0.437864675
7.96	-0.445702052
7.965	-0.453186791
7.97	-0.460314477
7.975	-0.467080986
7.98	-0.473482478
7.985	-0.479515406
7.99	-0.485176513
7.995	-0.490462835
8	-0.495371703
8.005	-0.499900744
8.01	-0.504047879
8.015	-0.507811329
8.02	-0.51118961
8.025	-0.514181538
8.03	-0.516786226
8.035	-0.519003086
8.04	-0.520831826
8.045	-0.522272453
8.05	-0.52332527
8.055	-0.523990875
8.06	-0.52427016
8.065	-0.524164312
8.07	-0.523674807
8.075	-0.522803412
8.08	-0.52155218
8.085	-0.519923451
8.09	-0.517919844
8.095	-0.515544261
8.1	-0.512799878
8.105	-0.509690143
8.11	-0.506218777
8.115	-0.502389762
8.12	-0.498207345
8.125	-0.493676026
8.13	-0.488800559
8.135	-0.483585947
8.14	-0.478037432
8.145	-0.472160494
8.15	-0.465960844
8.155	-0.459444418
8.16	-0.452617372
8.165	-0.445486074
8.17	-0.438057099
8.175	-0.43033722
8.18	-0.422333406
8.185	-0.414052808
8.19	-0.405502759
8.195	-0.39669076
8.2	-0.387624479
8.205	-0.378311738
8.21	-0.368760507
8.215	-0.358978898
8.22	-0.348975154
8.225	-0.338757644
8.23	-0.328334852
8.235	-0.317715372
8.24	-0.306907898
8.245	-0.295921214
8.25	-0.284764192
8.255	-0.273445777
8.26	-0.261974983
8.265	-0.250360883
8.27	-0.238612604
8.275	-0.226739314
8.28	-0.21475022
8.285	-0.202654557
8.29	-0.19046158
8.295	-0.178180558
8.3	-0.165820767
8.305	-0.15339148
8.31	-0.140901963
8.315	-0.128361466
8.32	-0.115779218
8.325	-0.10316442
8.33	-0.090526234
8.335	-0.077873784
8.34	-0.065216145
8.345	-0.052562337
8.35	-0.039921321
8.355	-0.027301992
8.36	-0.014713174
8.365	-0.002163612
8.37	0.010338028
8.375	0.02278317
8.38	0.035163331
8.385	0.047470125
8.39	0.059695269
8.395	0.071830586
8.4	0.083868014
8.405	0.095799605
8.41	0.107617533
8.415	0.119314099
8.42	0.130881731
8.425	0.142312992
8.43	0.153600585
8.435	0.164737352
8.44	0.175716282
8.445	0.186530514
8.45	0.197173339
8.455	0.207638207
8.46	0.217918727
8.465	0.228008671
8.47	0.237901982
8.475	0.247592769
8.48	0.257075317
8.485	0.266344088
8.49	0.275393723
8.495	0.284219045
8.5	0.292815063
8.505	0.301176975
8.51	0.309300166
8.515	0.317180217
8.52	0.324812902
8.525	0.332194195
8.53	0.339320264
8.535	0.346187484
8.54	0.352792427
8.545	0.359131872
8.55	0.365202804
8.555	0.371002413
8.56	0.376528097
8.565	0.381777464
8.57	0.386748329
8.575	0.391438719
8.58	0.395846869
8.585	0.399971226
8.59	0.403810445
8.595	0.407363393
8.6	0.410629144
8.605	0.413606984
8.61	0.416296404
8.615	0.418697103
8.62	0.420808984
8.625	0.422632158
8.63	0.424166934
8.635	0.425413824
8.64	0.426373537
8.645	0.427046981
8.65	0.427435256
8.655	0.427539651
8.66	0.427361649
8.665	0.426902913
8.67	0.426165293
8.675	0.425150813
8.68	0.423861678
8.685	0.422300262
8.69	0.420469107
8.695	0.418370921
8.7	0.416008572
8.705	0.413385085
8.71	0.410503636
8.715	0.407367551
8.72	0.403980297
8.725	0.400345484
8.73	0.396466855
8.735	0.392348283
8.74	0.387993768
8.745	0.383407431
8.75	0.37859351
8.755	0.373556357
8.76	0.368300431
8.765	0.362830293
8.77	0.357150605
8.775	0.351266123
8.78	0.345181693
8.785	0.338902248
8.79	0.332432802
8.795	0.325778447
8.8	0.318944346
8.805	0.311935735
8.81	0.304757913
8.815	0.297416241
8.82	0.289916136
8.825	0.282263073
8.83	0.274462571
8.835	0.266520202
8.84	0.258441574
8.845	0.250232341
8.85	0.241898188
8.855	0.233444835
8.86	0.224878031
8.865	0.21620355
8.87	0.20742719
8.875	0.198554767
8.88	0.189592117
8.885	0.180545085
8.89	0.17141953
8.895	0.162221315
8.9	0.152956312
8.905	0.143630389
8.91	0.134249416
8.915	0.124819258
8.92	0.115345772
8.925	0.105834804
8.93	0.096292187
8.935	0.086723739
8.94	0.077135258
8.945	0.067532518
8.95	0.057921271
8.955	0.048307239
8.96	0.038696113
8.965	0.029093552
8.97	0.019505177
8.975	0.009936569
8.98	0.000393267
8.985	-0.009119235
8.99	-0.018595492
8.995	-0.02803011
9	-0.037417749
9.005	-0.046753125
9.01	-0.056031015
9.015	-0.065246257
9.02	-0.074393753
9.025	-0.083468476
9.03	-0.092465465
9.035	-0.101379834
9.04	-0.110206772
9.045	-0.118941544
9.05	-0.127579498
9.055	-0.136116062
9.06	-0.144546746
9.065	-0.152867151
9.07	-0.161072963
9.075	-0.169159959
9.08	-0.177124009
9.085	-0.184961075
9.09	-0.192667216
9.095	-0.200238586
9.1	-0.207671438
9.105	-0.214962126
9.11	-0.222107101
9.115	-0.229102917
9.12	-0.235946233
9.125	-0.242633807
9.13	-0.249162504
9.135	-0.255529292
9.14	-0.261731244
9.145	-0.267765538
9.15	-0.273629458
9.155	-0.279320393
9.16	-0.284835839
9.165	-0.290173396
9.17	-0.295330769
9.175	-0.300305769
9.18	-0.305096312
9.185	-0.309700417
9.19	-0.314116209
9.195	-0.318341912
9.2	-0.322375859
9.205	-0.326216478
9.21	-0.329862305
9.215	-0.333311971
9.22	-0.33656421
9.225	-0.339617854
9.23	-0.342471833
9.235	-0.345125176
9.24	-0.347577007
9.245	-0.349826547
9.25	-0.35187311
9.255	-0.353716106
9.26	-0.35535504
9.265	-0.356789507
9.27	-0.358019196
9.275	-0.359043887
9.28	-0.35986345
9.285	-0.360477849
9.29	-0.360887133
9.295	-0.361091443
9.3	-0.361091011
9.305	-0.360886154
9.31	-0.360477278
9.315	-0.35986488
9.32	-0.359049542
9.325	-0.358031933
9.33	-0.356812812
9.335	-0.355393024
9.34	-0.3537735
9.345	-0.35195526
9.35	-0.349939409
9.355	-0.347727141
9.36	-0.345319735
9.365	-0.342718558
9.37	-0.339925062
9.375	-0.336940789
9.38	-0.333767363
9.385	-0.330406497
9.39	-0.326859991
9.395	-0.32312973
9.4	-0.319217684
9.405	-0.315125911
9.41	-0.310856551
9.415	-0.306411833
9.42	-0.301794067
9.425	-2.97E-01
9.43	-0.292049058
9.435	-0.286926856
9.44	-0.281641687
9.445	-0.276196278
9.45	-0.270593434
9.455	-0.264836043
9.46	-0.25892707
9.465	-0.252869557
9.47	-0.246666626
9.475	-0.240321471
9.48	-0.233837363
9.485	-0.227217644
9.49	-0.220465731
9.495	-0.213585107
9.5	-0.206579327
9.505	-0.199452012
9.51	-0.19220685
9.515	-0.184847591
9.52	-0.177378049
9.525	-0.169802099
9.53	-0.162123673
9.535	-0.154346762
9.54	-0.146475412
9.545	-0.138513722
9.55	-0.130465843
9.555	-0.122335975
9.56	-0.114128368
9.565	-0.105847317
9.57	-0.097497161
9.575	-0.08908228
9.58	-0.080607098
9.585	-0.072076074
9.59	-0.063493705
9.595	-0.054864525
9.6	-0.046193097
9.605	-0.037484019
9.61	-0.028741916
9.615	-0.019971441
9.62	-0.011177274
9.625	-0.002364117
9.63	0.006463303
9.635	0.01530024
9.64	0.024141929
9.645	0.032983589
9.65	0.041820421
9.655	0.050647614
9.66	0.059460345
9.665	0.06825378
9.67	0.077023076
9.675	0.085763384
9.68	0.094469849
9.685	0.103137613
9.69	0.111761816
9.695	0.120337599
9.7	0.128860102
9.705	0.137324472
9.71	0.145725859
9.715	0.154059422
9.72	0.162320329
9.725	0.170503758
9.73	0.178604903
9.735	0.186618971
9.74	0.194541188
9.745	0.2023668
9.75	0.210091074
9.755	0.217709303
9.76	0.225216807
9.765	0.232608934
9.77	0.239881066
9.775	0.247028618
9.78	0.254047043
9.785	0.260931835
9.79	0.267678531
9.795	0.274282711
9.8	0.280740009
9.805	0.287046107
9.81	0.293196743
9.815	0.299187715
9.82	0.305014879
9.825	0.310674159
9.83	0.316161546
9.835	0.3214731
9.84	0.326604958
9.845	0.331553335
9.85	0.336314525
9.855	0.340884909
9.86	0.345260954
9.865	0.349439221
9.87	0.353416362
9.875	0.357189129
9.88	0.360754377
9.885	0.364109061
9.89	0.367250246
9.895	0.37017511
9.9	0.37288094
9.905	0.375365144
9.91	0.377625246
9.915	0.379658896
9.92	0.381463867
9.925	0.383038061
9.93	0.384379509
9.935	0.385486376
9.94	0.386356962
9.945	0.386989705
9.95	0.387383182
9.955	0.387536112
9.96	0.387447358
9.965	0.387115927
9.97	0.386540975
9.975	0.385721804
9.98	0.384657868
9.985	0.383348772
9.99	0.381794274
9.995	0.379994285
10	0.37794887
10.005	0.375658251
