Time	DOF 1	DOF 2	DOF 3	DOF 4	DOF 5	DOF 6	DOF 7	DOF 8	DOF 9	DOF 10	DOF 11	DOF 12	DOF 13	DOF 14	DOF 15	DOF 16	DOF 17	DOF 18
1.500750422477722168e+00	5.933264493942260742e-01	5.868372321128845215e-01	4.036673307418823242e-01	5.761102437973022461e-01	3.979960978031158447e-01	1.817138195037841797e-01	5.670451521873474121e-01	3.927050828933715820e-01	1.778441965579986572e-01	5.618990063667297363e-01	3.878297507762908936e-01	1.741693913936614990e-01	5.607317686080932617e-01	3.846938312053680420e-01	1.710336208343505859e-01	3.835810124874114990e-01	1.688515990972518921e-01	1.673235446214675903e-01
1.505752921104431152e+00	6.042328476905822754e-01	5.976397991180419922e-01	4.108661115169525146e-01	5.867053270339965820e-01	4.051168859004974365e-01	1.847744286060333252e-01	5.774598121643066406e-01	3.997383713722229004e-01	1.808786541223526001e-01	5.722041726112365723e-01	3.947790265083312988e-01	1.771637797355651855e-01	5.709983706474304199e-01	3.915853202342987061e-01	1.739903688430786133e-01	3.904488980770111084e-01	1.717769950628280640e-01	1.702224463224411011e-01
1.510755419731140137e+00	6.146665215492248535e-01	6.079738736152648926e-01	4.177455902099609375e-01	5.968413352966308594e-01	4.119224548339843750e-01	1.876915991306304932e-01	5.874240994453430176e-01	4.064604341983795166e-01	1.837723255157470703e-01	5.820636749267578125e-01	4.014204740524291992e-01	1.800201684236526489e-01	5.808217525482177734e-01	3.981710970401763916e-01	1.768120229244232178e-01	3.970121145248413086e-01	1.745696067810058594e-01	1.729900985956192017e-01
1.515757918357849121e+00	6.246154904365539551e-01	6.178277134895324707e-01	4.242980182170867920e-01	6.065069437026977539e-01	4.184051454067230225e-01	1.904623657464981079e-01	5.969269275665283203e-01	4.128635525703430176e-01	1.865219026803970337e-01	5.914665460586547852e-01	4.077461659908294678e-01	1.827354133129119873e-01	5.901905298233032227e-01	4.044434130191802979e-01	1.794952303171157837e-01	4.032625555992126465e-01	1.772262305021286011e-01	1.756229251623153687e-01
1.520760416984558105e+00	6.340709924697875977e-01	6.271920800209045410e-01	4.305165708065032959e-01	6.156933903694152832e-01	4.245584309101104736e-01	1.930846720933914185e-01	6.059591770172119141e-01	4.189416170120239258e-01	1.891250610351562500e-01	6.004038453102111816e-01	4.137501418590545654e-01	1.853071749210357666e-01	5.990956425666809082e-01	4.103965759277343750e-01	1.820377707481384277e-01	4.091937541961669922e-01	1.797442585229873657e-01	1.781182140111923218e-01
1.525762915611267090e+00	6.430224776268005371e-01	6.360576748847961426e-01	4.363946318626403809e-01	6.243904829025268555e-01	4.303757846355438232e-01	1.955558359622955322e-01	6.145111918449401855e-01	4.246877431869506836e-01	1.915793567895889282e-01	6.088657379150390625e-01	4.194262921810150146e-01	1.877328306436538696e-01	6.075273156166076660e-01	4.160243272781372070e-01	1.844368129968643188e-01	4.147998690605163574e-01	1.821207851171493530e-01	1.804728507995605469e-01
1.530765414237976074e+00	6.514607071876525879e-01	6.444153785705566406e-01	4.419257044792175293e-01	6.325893998146057129e-01	4.358510076999664307e-01	1.978734582662582397e-01	6.225731968879699707e-01	4.300958812236785889e-01	1.938824206590652466e-01	6.168430447578430176e-01	4.247686564922332764e-01	1.900100558996200562e-01	6.154759526252746582e-01	4.213208258152008057e-01	1.866898834705352783e-01	4.200749099254608154e-01	1.843530684709548950e-01	1.826839745044708252e-01
1.535767912864685059e+00	6.593765616416931152e-01	6.522561311721801758e-01	4.471035301685333252e-01	6.402809619903564453e-01	4.409779608249664307e-01	2.000349909067153931e-01	6.301366090774536133e-01	4.351601302623748779e-01	1.960317641496658325e-01	6.243267655372619629e-01	4.297717213630676270e-01	1.921363025903701782e-01	6.229323148727416992e-01	4.262809753417968750e-01	1.887943446636199951e-01	4.250140190124511719e-01	1.864384114742279053e-01	1.847491860389709473e-01
1.540770411491394043e+00	6.667616367340087891e-01	6.595717668533325195e-01	4.519225656986236572e-01	6.474573016166687012e-01	4.457509517669677734e-01	2.020381093025207520e-01	6.371931433677673340e-01	4.398747682571411133e-01	1.980251222848892212e-01	6.313088536262512207e-01	4.344299137592315674e-01	1.941093653440475464e-01	6.298884749412536621e-01	4.308992028236389160e-01	1.907480061054229736e-01	4.296118021011352539e-01	1.883745938539505005e-01	1.866661608219146729e-01
1.545772910118103027e+00	6.736076474189758301e-01	6.663544178009033203e-01	4.563776254653930664e-01	6.541102528572082520e-01	4.501645267009735107e-01	2.038805037736892700e-01	6.437348127365112305e-01	4.442348480224609375e-01	1.998603045940399170e-01	6.377810835838317871e-01	4.387383460998535156e-01	1.959270834922790527e-01	6.363360285758972168e-01	4.351704120635986328e-01	1.925486773252487183e-01	4.338634312152862549e-01	1.901592761278152466e-01	1.884328424930572510e-01
1.550775408744812012e+00	6.799063682556152344e-01	6.725955009460449219e-01	4.604627192020416260e-01	6.602318882942199707e-01	4.542129635810852051e-01	2.055600285530090332e-01	6.497538089752197266e-01	4.482349157333374023e-01	2.015351355075836182e-01	6.437356472015380859e-01	4.426915347576141357e-01	1.975873261690139771e-01	6.422669291496276855e-01	4.390895664691925049e-01	1.941941529512405396e-01	4.377641379833221436e-01	1.917902827262878418e-01	1.900471001863479614e-01
1.555777907371520996e+00	6.856507658958435059e-01	6.782882809638977051e-01	4.641733169555664062e-01	6.658151149749755859e-01	4.578915834426879883e-01	2.070745527744293213e-01	6.552428007125854492e-01	4.518700540065765381e-01	2.030475139617919922e-01	6.491657495498657227e-01	4.462849199771881104e-01	1.990880072116851807e-01	6.476745009422302246e-01	4.426524937152862549e-01	1.956824660301208496e-01	4.413096606731414795e-01	1.932658255100250244e-01	1.915073394775390625e-01
1.560780405998229980e+00	6.908339262008666992e-01	6.834254860877990723e-01	4.675047695636749268e-01	6.708532571792602539e-01	4.611958265304565430e-01	2.084221392869949341e-01	6.601952910423278809e-01	4.551358520984649658e-01	2.043955624103546143e-01	6.540644764900207520e-01	4.495139718055725098e-01	2.004276067018508911e-01	6.525514125823974609e-01	4.458543658256530762e-01	1.970118880271911621e-01	4.444955289363861084e-01	1.945839077234268188e-01	1.928116828203201294e-01
1.565782904624938965e+00	6.954502463340759277e-01	6.880020499229431152e-01	4.704535007476806641e-01	6.753413081169128418e-01	4.641218781471252441e-01	2.096014171838760376e-01	6.646059751510620117e-01	4.580287337303161621e-01	2.055777907371520996e-01	6.584264636039733887e-01	4.523752927780151367e-01	2.016046196222305298e-01	6.568925380706787109e-01	4.486919939517974854e-01	1.981810331344604492e-01	4.473186135292053223e-01	1.957434713840484619e-01	1.939588934183120728e-01
1.570785403251647949e+00	6.994948387145996094e-01	6.920128464698791504e-01	4.730161130428314209e-01	6.792740225791931152e-01	4.666665792465209961e-01	2.106110453605651855e-01	6.684699654579162598e-01	4.605455696582794189e-01	2.065931856632232666e-01	6.622466444969177246e-01	4.548658132553100586e-01	2.026176452636718750e-01	6.606928706169128418e-01	4.511621594429016113e-01	1.991886943578720093e-01	4.497754275798797607e-01	1.967431753873825073e-01	1.949478089809417725e-01
1.575787901878356934e+00	7.029622197151184082e-01	6.954527497291564941e-01	4.751888215541839600e-01	6.826460957527160645e-01	4.688263535499572754e-01	2.114495038986206055e-01	6.717815399169921875e-01	4.626829326152801514e-01	2.074401229619979858e-01	6.655197739601135254e-01	4.569816589355468750e-01	2.034654915332794189e-01	6.639472246170043945e-01	4.532609581947326660e-01	2.000335305929183960e-01	4.518623650074005127e-01	1.975818723440170288e-01	1.957772076129913330e-01
1.580790400505065918e+00	7.058476805686950684e-01	6.983168721199035645e-01	4.769687354564666748e-01	6.854528784751892090e-01	4.705982506275177002e-01	2.121155709028244019e-01	6.745361685752868652e-01	4.644377529621124268e-01	2.081176191568374634e-01	6.682407855987548828e-01	4.587201178073883057e-01	2.041467428207397461e-01	6.666505932807922363e-01	4.549857378005981445e-01	2.007142901420593262e-01	4.535763859748840332e-01	1.982582211494445801e-01	1.964457929134368896e-01
1.585792899131774902e+00	7.081466317176818848e-01	7.006011009216308594e-01	4.783526957035064697e-01	6.876901984214782715e-01	4.719794094562530518e-01	2.126080691814422607e-01	6.767296791076660156e-01	4.658070802688598633e-01	2.086245119571685791e-01	6.704059243202209473e-01	4.600781798362731934e-01	2.046604305505752563e-01	6.687990427017211914e-01	4.563336372375488281e-01	2.012298852205276489e-01	4.549146890640258789e-01	1.987714320421218872e-01	1.969526708126068115e-01
1.590795397758483887e+00	7.098551392555236816e-01	7.023006677627563477e-01	4.793381690979003906e-01	6.893537640571594238e-01	4.729668796062469482e-01	2.129259407520294189e-01	6.783578395843505859e-01	4.667885303497314453e-01	2.089597284793853760e-01	6.720106005668640137e-01	4.610532224178314209e-01	2.050052881240844727e-01	6.703882217407226562e-01	4.573014378547668457e-01	2.015793174505233765e-01	4.558745026588439941e-01	1.991203576326370239e-01	1.972967237234115601e-01
1.595797896385192871e+00	7.109692096710205078e-01	7.034128904342651367e-01	4.799227118492126465e-01	6.904399394989013672e-01	4.735587537288665771e-01	2.130681723356246948e-01	6.794169545173645020e-01	4.673794209957122803e-01	2.091224193572998047e-01	6.730512976646423340e-01	4.616427719593048096e-01	2.051804214715957642e-01	6.714146733283996582e-01	4.578873515129089355e-01	2.017616033554077148e-01	4.564534723758697510e-01	1.993040442466735840e-01	1.974772214889526367e-01
1.600800514221191406e+00	7.114861011505126953e-01	7.039338946342468262e-01	4.801040887832641602e-01	6.909454464912414551e-01	4.737525880336761475e-01	2.130340039730072021e-01	6.799039840698242188e-01	4.675781428813934326e-01	2.091118544340133667e-01	6.735248565673828125e-01	4.618449509143829346e-01	2.051851302385330200e-01	6.718752980232238770e-01	4.580889344215393066e-01	2.017760127782821655e-01	4.566494524478912354e-01	1.993218958377838135e-01	1.974933892488479614e-01
1.605803012847900391e+00	7.114025354385375977e-01	7.038606405258178711e-01	4.798806309700012207e-01	6.908672451972961426e-01	4.735470116138458252e-01	2.128227651119232178e-01	6.798160672187805176e-01	4.673826098442077637e-01	2.089272439479827881e-01	6.734283566474914551e-01	4.616576135158538818e-01	2.050185054540634155e-01	6.717671751976013184e-01	4.579044282436370850e-01	2.016216814517974854e-01	4.564607739448547363e-01	1.991731226444244385e-01	1.973444968461990356e-01
1.610805511474609375e+00	7.107167243957519531e-01	7.031910419464111328e-01	4.792509675025939941e-01	6.902033686637878418e-01	4.729406237602233887e-01	2.124339044094085693e-01	6.791508793830871582e-01	4.667917191982269287e-01	2.085680365562438965e-01	6.727598905563354492e-01	4.610796868801116943e-01	2.046799957752227783e-01	6.710882782936096191e-01	4.573325216770172119e-01	2.012982517480850220e-01	4.558860063552856445e-01	1.988572478294372559e-01	1.970300674438476562e-01
1.615808010101318359e+00	7.094267010688781738e-01	7.019236087799072266e-01	4.782142639160156250e-01	6.889520287513732910e-01	4.719325006008148193e-01	2.118670046329498291e-01	6.779075860977172852e-01	4.658044278621673584e-01	2.080339789390563965e-01	6.715177893638610840e-01	4.601103365421295166e-01	2.041694372892379761e-01	6.698373556137084961e-01	4.563723504543304443e-01	2.008051425218582153e-01	4.549244642257690430e-01	1.983738243579864502e-01	1.965497881174087524e-01
1.620810508728027344e+00	7.075324654579162598e-01	7.000578641891479492e-01	4.767705798149108887e-01	6.871131062507629395e-01	4.705229997634887695e-01	2.111221998929977417e-01	6.760850548744201660e-01	4.644211530685424805e-01	2.073251157999038696e-01	6.697021126747131348e-01	4.587494730949401855e-01	2.034867554903030396e-01	6.680140495300292969e-01	4.550234973430633545e-01	2.001425474882125854e-01	4.535757601261138916e-01	1.977228373289108276e-01	1.959035545587539673e-01
1.625813007354736328e+00	7.050347924232482910e-01	6.975945830345153809e-01	4.749204814434051514e-01	6.846869587898254395e-01	4.687126874923706055e-01	2.101998925209045410e-01	6.736847162246704102e-01	4.626422822475433350e-01	2.064417898654937744e-01	6.673130393028259277e-01	4.569974541664123535e-01	2.026322931051254272e-01	6.656191349029541016e-01	4.532869458198547363e-01	1.993106305599212646e-01	4.518407881259918213e-01	1.969046294689178467e-01	1.950918585062026978e-01
1.630815505981445312e+00	7.019349932670593262e-01	6.945350766181945801e-01	4.726656973361968994e-01	6.816751360893249512e-01	4.665028452873229980e-01	2.091006636619567871e-01	6.707077622413635254e-01	4.604693055152893066e-01	2.053845673799514771e-01	6.643525958061218262e-01	4.548558890819549561e-01	2.016066759824752808e-01	6.626542210578918457e-01	4.511638581752777100e-01	1.983099430799484253e-01	4.497205317020416260e-01	1.959196031093597412e-01	1.941150128841400146e-01
1.635818004608154297e+00	6.982353329658508301e-01	6.908813118934631348e-01	4.700074195861816406e-01	6.780793666839599609e-01	4.638954997062683105e-01	2.078252732753753662e-01	6.671562194824218750e-01	4.579035639762878418e-01	2.041541188955307007e-01	6.608229279518127441e-01	4.523260295391082764e-01	2.004105448722839355e-01	6.591214537620544434e-01	4.486555755138397217e-01	1.971411854028701782e-01	4.472167193889617920e-01	1.947684139013290405e-01	1.929736435413360596e-01
1.640820503234863281e+00	6.939365863800048828e-01	6.866343021392822266e-01	4.669468998908996582e-01	6.739009618759155273e-01	4.608911871910095215e-01	2.063741981983184814e-01	6.630313396453857422e-01	4.549464285373687744e-01	2.027509361505508423e-01	6.567246317863464355e-01	4.494090378284454346e-01	1.990443021059036255e-01	6.550219058990478516e-01	4.457629323005676270e-01	1.958046853542327881e-01	4.443303346633911133e-01	1.934513151645660400e-01	1.916681230068206787e-01
1.645823001861572266e+00	6.890408396720886230e-01	6.817958354949951172e-01	4.634855985641479492e-01	6.691414713859558105e-01	4.574919044971466064e-01	2.047481387853622437e-01	6.583344936370849609e-01	4.515991806983947754e-01	2.011756449937820435e-01	6.520599722862243652e-01	4.461060762405395508e-01	1.975087374448776245e-01	6.503575444221496582e-01	4.424875378608703613e-01	1.943010836839675903e-01	4.410623610019683838e-01	1.919688433408737183e-01	1.901988387107849121e-01
1.650825500488281250e+00	6.835493445396423340e-01	6.763678789138793945e-01	4.596253037452697754e-01	6.638026237487792969e-01	4.536990821361541748e-01	2.029479742050170898e-01	6.530682444572448730e-01	4.478633403778076172e-01	1.994288861751556396e-01	6.468308568000793457e-01	4.424191415309906006e-01	1.958044618368148804e-01	6.451302170753479004e-01	4.388308227062225342e-01	1.926309317350387573e-01	4.374148547649383545e-01	1.903216987848281860e-01	1.885664463043212891e-01
1.655827999114990234e+00	6.774662137031555176e-01	6.703536510467529297e-01	4.553686380386352539e-01	6.578883528709411621e-01	4.495154023170471191e-01	2.009748220443725586e-01	6.472359299659729004e-01	4.437416195869445801e-01	1.975118517875671387e-01	6.410407423973083496e-01	4.383504986763000488e-01	1.939326077699661255e-01	6.393436193466186523e-01	4.347954392433166504e-01	1.907956004142761230e-01	4.333899915218353271e-01	1.885108500719070435e-01	1.867718696594238281e-01
1.660830497741699219e+00	6.707950234413146973e-01	6.637575030326843262e-01	4.507186412811279297e-01	6.514022946357727051e-01	4.449438452720642090e-01	1.988299936056137085e-01	6.408411860466003418e-01	4.392368793487548828e-01	1.954258531332015991e-01	6.346940398216247559e-01	4.339031577110290527e-01	1.918944120407104492e-01	6.330016851425170898e-01	4.303841292858123779e-01	1.887959688901901245e-01	4.289903640747070312e-01	1.865374147891998291e-01	1.848161220550537109e-01
1.665832996368408203e+00	6.635398268699645996e-01	6.565829515457153320e-01	4.456784129142761230e-01	6.443482041358947754e-01	4.399873018264770508e-01	1.965149492025375366e-01	6.338881850242614746e-01	4.343518018722534180e-01	1.931718736886978149e-01	6.277942657470703125e-01	4.290798902511596680e-01	1.896910220384597778e-01	6.261081695556640625e-01	4.255996048450469971e-01	1.866334378719329834e-01	4.242189228534698486e-01	1.844026297330856323e-01	1.827002614736557007e-01
1.670835494995117188e+00	6.557042002677917480e-01	6.488338708877563477e-01	4.402506947517395020e-01	6.367301940917968750e-01	4.346486330032348633e-01	1.940307915210723877e-01	6.263809204101562500e-01	4.290889799594879150e-01	1.907511204481124878e-01	6.203458309173583984e-01	4.238834083080291748e-01	1.873236000537872314e-01	6.186670064926147461e-01	4.204445183277130127e-01	1.843090951442718506e-01	4.190778136253356934e-01	1.821076273918151855e-01	1.804255247116088867e-01
1.675837993621826172e+00	6.472927927970886230e-01	6.405145525932312012e-01	4.344393312931060791e-01	6.285527944564819336e-01	4.289311468601226807e-01	1.913789957761764526e-01	6.183235049247741699e-01	4.234516024589538574e-01	1.881649196147918701e-01	6.123530864715576172e-01	4.183168709278106689e-01	1.847935020923614502e-01	6.106829643249511719e-01	4.149221181869506836e-01	1.818243563175201416e-01	4.135701656341552734e-01	1.796538680791854858e-01	1.779929846525192261e-01
1.680840492248535156e+00	6.383110880851745605e-01	6.316311359405517578e-01	4.282484352588653564e-01	6.198218464851379395e-01	4.228388369083404541e-01	1.885613501071929932e-01	6.097223758697509766e-01	4.174435734748840332e-01	1.854148507118225098e-01	6.038219332695007324e-01	4.123842120170593262e-01	1.821023523807525635e-01	6.021614670753479004e-01	4.090362191200256348e-01	1.791810691356658936e-01	4.076994955539703369e-01	1.770432293415069580e-01	1.754044294357299805e-01
1.685842990875244141e+00	6.287657022476196289e-01	6.221893429756164551e-01	4.216829240322113037e-01	6.105439662933349609e-01	4.163764119148254395e-01	1.855796426534652710e-01	6.005838513374328613e-01	4.110694825649261475e-01	1.825025975704193115e-01	5.947593450546264648e-01	4.060899913311004639e-01	1.792520731687545776e-01	5.931098461151123047e-01	4.027910530567169189e-01	1.763812452554702759e-01	4.014696776866912842e-01	1.742776781320571899e-01	1.726620495319366455e-01
1.690845489501953125e+00	6.186645627021789551e-01	6.121966242790222168e-01	4.147481322288513184e-01	6.007267832756042480e-01	4.095487594604492188e-01	1.824358105659484863e-01	5.909156203269958496e-01	4.043342471122741699e-01	1.794301271438598633e-01	5.851727724075317383e-01	3.994386792182922363e-01	1.762448251247406006e-01	5.835358500480651855e-01	3.961915671825408936e-01	1.734271347522735596e-01	3.948856294155120850e-01	1.713598072528839111e-01	1.697681099176406860e-01
1.695847988128662109e+00	6.080137491226196289e-01	6.016594171524047852e-01	4.074490368366241455e-01	5.903769731521606445e-01	4.023607075214385986e-01	1.791313439607620239e-01	5.807247161865234375e-01	3.972426652908325195e-01	1.761989146471023560e-01	5.750691890716552734e-01	3.924344778060913086e-01	1.730822324752807617e-01	5.734463334083557129e-01	3.892418742179870605e-01	1.703206151723861694e-01	3.879514038562774658e-01	1.682917177677154541e-01	1.667249649763107300e-01
1.700850486755371094e+00	5.968210697174072266e-01	5.905851125717163086e-01	3.997910022735595703e-01	5.795024633407592773e-01	3.948171138763427734e-01	1.756678223609924316e-01	5.700186491012573242e-01	3.898000419139862061e-01	1.728107929229736328e-01	5.644559264183044434e-01	3.850829899311065674e-01	1.697660982608795166e-01	5.628496408462524414e-01	3.819471895694732666e-01	1.670637875795364380e-01	3.806727826595306396e-01	1.650756299495697021e-01	1.635352075099945068e-01
1.705852985382080078e+00	5.850921869277954102e-01	5.789796710014343262e-01	3.917779922485351562e-01	5.681082010269165039e-01	3.869219422340393066e-01	1.720462739467620850e-01	5.588028430938720703e-01	3.820101320743560791e-01	1.692671179771423340e-01	5.533381104469299316e-01	3.773877918720245361e-01	1.662979423999786377e-01	5.517508387565612793e-01	3.743112981319427490e-01	1.636582314968109131e-01	3.730537593364715576e-01	1.617131829261779785e-01	1.602004766464233398e-01
1.710855484008789062e+00	5.728347301483154297e-01	5.668516159057617188e-01	3.834158182144165039e-01	5.562024712562561035e-01	3.786808550357818604e-01	1.682686358690261841e-01	5.470848679542541504e-01	3.738785386085510254e-01	1.655702739953994751e-01	5.417236089706420898e-01	3.693548142910003662e-01	1.626799404621124268e-01	5.401584506034851074e-01	3.663398325443267822e-01	1.601062864065170288e-01	3.651008009910583496e-01	1.582066118717193604e-01	1.567230969667434692e-01
1.715857982635498047e+00	5.600564479827880859e-01	5.542092919349670410e-01	3.747097253799438477e-01	5.437929034233093262e-01	3.700992166996002197e-01	1.643369644880294800e-01	5.348719954490661621e-01	3.654103875160217285e-01	1.617224961519241333e-01	5.296193957328796387e-01	3.609890341758728027e-01	1.589143276214599609e-01	5.280790328979492188e-01	3.580380678176879883e-01	1.564101278781890869e-01	3.568196892738342285e-01	1.545580923557281494e-01	1.531055122613906860e-01
1.720860481262207031e+00	5.467693805694580078e-01	5.410650968551635742e-01	3.656681180000305176e-01	5.308917164802551270e-01	3.611850738525390625e-01	1.602549403905868530e-01	5.221755504608154297e-01	3.566136360168457031e-01	1.577274799346923828e-01	5.170369744300842285e-01	3.522986769676208496e-01	1.550045311450958252e-01	5.155241489410400391e-01	3.494144380092620850e-01	1.525733172893524170e-01	3.482189476490020752e-01	1.507709920406341553e-01	1.493509411811828613e-01
1.725862979888916016e+00	5.329857468605041504e-01	5.274319052696228027e-01	3.562991321086883545e-01	5.175111889839172363e-01	3.519467115402221680e-01	1.560264378786087036e-01	5.090074539184570312e-01	3.474965393543243408e-01	1.535889655351638794e-01	5.039881467819213867e-01	3.432919085025787354e-01	1.509541422128677368e-01	5.025049448013305664e-01	3.404771387577056885e-01	1.485992968082427979e-01	3.393065631389617920e-01	1.468486636877059937e-01	1.454626917839050293e-01
1.730865478515625000e+00	5.187163949012756348e-01	5.133205652236938477e-01	3.466099798679351807e-01	5.036624073982238770e-01	3.423913717269897461e-01	1.516548544168472290e-01	4.953778982162475586e-01	3.380659222602844238e-01	1.493103355169296265e-01	4.904832541942596436e-01	3.339761197566986084e-01	1.467664390802383423e-01	4.890311956405639648e-01	3.312337100505828857e-01	1.444910913705825806e-01	3.300899863243103027e-01	1.427940428256988525e-01	1.414432674646377563e-01
1.735867977142333984e+00	5.039741396903991699e-01	4.987443983554840088e-01	3.366088569164276123e-01	4.893578290939331055e-01	3.325271010398864746e-01	1.471439450979232788e-01	4.812992811203002930e-01	3.283301889896392822e-01	1.448957175016403198e-01	4.765345752239227295e-01	3.243594169616699219e-01	1.424451917409896851e-01	4.751141667366027832e-01	3.216923475265502930e-01	1.402521282434463501e-01	3.205774128437042236e-01	1.386101245880126953e-01	1.372957229614257812e-01
1.740870475769042969e+00	4.887704849243164062e-01	4.837140142917633057e-01	3.263022303581237793e-01	4.746075272560119629e-01	3.223606050014495850e-01	1.424968540668487549e-01	4.667822420597076416e-01	3.182958066463470459e-01	1.403484642505645752e-01	4.621523618698120117e-01	3.144484460353851318e-01	1.379938125610351562e-01	4.607637524604797363e-01	3.118599653244018555e-01	1.358850002288818359e-01	3.107754886150360107e-01	1.342991292476654053e-01	1.330225765705108643e-01
1.745872974395751953e+00	4.731181263923645020e-01	4.682406485080718994e-01	3.156973719596862793e-01	4.594228267669677734e-01	3.118992149829864502e-01	1.377171128988265991e-01	4.518381655216217041e-01	3.079700171947479248e-01	1.356723308563232422e-01	4.473477005958557129e-01	3.042508661746978760e-01	1.334161311388015747e-01	4.459901452064514160e-01	3.017441034317016602e-01	1.313930898904800415e-01	3.006911277770996094e-01	1.298638433218002319e-01	1.286269128322601318e-01
1.750875473022460938e+00	4.570308327674865723e-01	4.523377716541290283e-01	3.048030734062194824e-01	4.438172280788421631e-01	3.011519014835357666e-01	1.328095048666000366e-01	4.364801943302154541e-01	2.973620891571044922e-01	1.308714747428894043e-01	4.321326911449432373e-01	2.937753200531005859e-01	1.287166029214859009e-01	4.308064877986907959e-01	2.913532257080078125e-01	1.267806142568588257e-01	2.903325259685516357e-01	1.253088414669036865e-01	1.241129860281944275e-01
1.755877971649169922e+00	4.405227899551391602e-01	4.360193312168121338e-01	2.936285436153411865e-01	4.278042614459991455e-01	2.901277840137481689e-01	1.277786195278167725e-01	4.207215607166290283e-01	2.864810228347778320e-01	1.259500682353973389e-01	4.165194332599639893e-01	2.830304503440856934e-01	1.238997876644134521e-01	4.152257740497589111e-01	2.806957960128784180e-01	1.220520138740539551e-01	2.797072231769561768e-01	1.206386834383010864e-01	1.194852069020271301e-01
1.760880470275878906e+00	4.236062765121459961e-01	4.192976653575897217e-01	2.821820974349975586e-01	4.113962650299072266e-01	2.788349092006683350e-01	1.226291507482528687e-01	4.045740067958831787e-01	2.753351926803588867e-01	1.209121793508529663e-01	4.005194306373596191e-01	2.720238566398620605e-01	1.189693138003349304e-01	3.992595076560974121e-01	2.697792947292327881e-01	1.172111332416534424e-01	2.688225209712982178e-01	1.158574149012565613e-01	1.147474721074104309e-01
1.765882968902587891e+00	4.062941372394561768e-01	4.021850228309631348e-01	2.704724073410034180e-01	3.946046531200408936e-01	2.672814428806304932e-01	1.173658967018127441e-01	3.880493640899658203e-01	2.639327347278594971e-01	1.157617643475532532e-01	3.841443359851837158e-01	2.607632279396057129e-01	1.139288544654846191e-01	3.829198479652404785e-01	2.586112320423126221e-01	1.122615933418273926e-01	2.576853036880493164e-01	1.109688356518745422e-01	1.099034994840621948e-01
1.770885467529296875e+00	3.886016011238098145e-01	3.846952021121978760e-01	2.585088014602661133e-01	3.774432837963104248e-01	2.554773390293121338e-01	1.119941845536231995e-01	3.711605966091156006e-01	2.522829771041870117e-01	1.105033531785011292e-01	3.674081861972808838e-01	2.492576092481613159e-01	1.087821722030639648e-01	3.662207722663879395e-01	2.472005486488342285e-01	1.072072088718414307e-01	2.463050782680511475e-01	1.059770435094833374e-01	1.049572601914405823e-01
1.775887966156005859e+00	3.705449402332305908e-01	3.668432235717773438e-01	2.463014125823974609e-01	3.599261939525604248e-01	2.434327155351638794e-01	1.065193712711334229e-01	3.539218604564666748e-01	2.403958886861801147e-01	1.051418408751487732e-01	3.503260612487792969e-01	2.375166565179824829e-01	1.035333350300788879e-01	3.491770029067993164e-01	2.355563938617706299e-01	1.020520180463790894e-01	2.346919476985931396e-01	1.008860468864440918e-01	9.991282969713211060e-02
1.780890464782714844e+00	3.521396815776824951e-01	3.486434519290924072e-01	2.338598370552062988e-01	3.420669138431549072e-01	2.311574667692184448e-01	1.009464859962463379e-01	3.363466560840606689e-01	2.282809168100357056e-01	9.968215972185134888e-02	3.329117596149444580e-01	2.255497574806213379e-01	9.818588942289352417e-02	3.318028450012207031e-01	2.236880511045455933e-01	9.679985046386718750e-02	2.228560149669647217e-01	9.569968283176422119e-02	9.477400779724121094e-02
1.785892963409423828e+00	3.334017395973205566e-01	3.301117718219757080e-01	2.211939096450805664e-01	3.238801360130310059e-01	2.186611145734786987e-01	9.528062492609024048e-02	3.184493482112884521e-01	2.159477472305297852e-01	9.412904828786849976e-02	3.151797056198120117e-01	2.133668810129165649e-01	9.274382889270782471e-02	3.141126632690429688e-01	2.116053700447082520e-01	9.145484864711761475e-02	2.108079642057418823e-01	9.042240679264068604e-02	8.954522758722305298e-02
1.790895462036132812e+00	3.143497705459594727e-01	3.112648427486419678e-01	2.083144932985305786e-01	3.053818643093109131e-01	2.059546113014221191e-01	8.952705562114715576e-02	3.002465367317199707e-01	2.034077048301696777e-01	8.848749846220016479e-02	2.971462607383728027e-01	2.009791135787963867e-01	8.721258491277694702e-02	2.961229085922241211e-01	1.993194669485092163e-01	8.602160960435867310e-02	1.985586881637573242e-01	8.505839109420776367e-02	8.423141390085220337e-02
1.795897960662841797e+00	2.950006723403930664e-01	2.921183705329895020e-01	1.952321827411651611e-01	2.865872681140899658e-01	1.930483281612396240e-01	8.369028568267822266e-02	2.817535996437072754e-01	1.906708180904388428e-01	8.276201784610748291e-02	2.788268625736236572e-01	1.883968710899353027e-01	8.159691840410232544e-02	2.778480648994445801e-01	1.868405938148498535e-01	8.050421625375747681e-02	1.861182004213333130e-01	7.961146533489227295e-02	7.883644104003906250e-02
