Time	DOF 1	DOF 2	DOF 3	DOF 4	DOF 5	DOF 6	DOF 7	DOF 8	DOF 9	DOF 10	DOF 11	DOF 12	DOF 13	DOF 14	DOF 15	DOF 16	DOF 17	DOF 18
2.646323204040527344e+00	-2.453098487854003906e+01	-2.431477928161621094e+01	-1.661327934265136719e+01	-2.383088874816894531e+01	-1.639632415771484375e+01	-7.340396404266357422e+00	-2.345395660400390625e+01	-1.618221664428710938e+01	-7.202655315399169922e+00	-2.329315376281738281e+01	-1.599554443359375000e+01	-7.081709384918212891e+00	-2.320578956604003906e+01	-1.586601638793945312e+01	-6.969602108001708984e+00	-1.579308509826660156e+01	-6.874020576477050781e+00	-6.804625988006591797e+00
2.651325702667236328e+00	-2.468823051452636719e+01	-2.446319389343261719e+01	-1.673632621765136719e+01	-2.398975944519042969e+01	-1.651721382141113281e+01	-7.387778759002685547e+00	-2.361853790283203125e+01	-1.629777336120605469e+01	-7.251579761505126953e+00	-2.344745635986328125e+01	-1.610451126098632812e+01	-7.129060745239257812e+00	-2.337098503112792969e+01	-1.597266578674316406e+01	-7.012589931488037109e+00	-1.590536689758300781e+01	-6.916244506835937500e+00	-6.848701953887939453e+00
2.656328201293945312e+00	-2.473660850524902344e+01	-2.450190544128417969e+01	-1.678239631652832031e+01	-2.404489898681640625e+01	-1.656149291992187500e+01	-7.401469707489013672e+00	-2.368057441711425781e+01	-1.633824729919433594e+01	-7.268769264221191406e+00	-2.349596023559570312e+01	-1.613798713684082031e+01	-7.143943786621093750e+00	-2.343240165710449219e+01	-1.600452995300292969e+01	-7.022631645202636719e+00	-1.594403648376464844e+01	-6.927531242370605469e+00	-6.861692428588867188e+00
2.661330699920654297e+00	-2.469295692443847656e+01	-2.444881629943847656e+01	-1.676326370239257812e+01	-2.401119422912597656e+01	-1.654114913940429688e+01	-7.387537479400634766e+00	-2.365413475036621094e+01	-1.631550025939941406e+01	-7.259179115295410156e+00	-2.345506477355957031e+01	-1.610848617553710938e+01	-7.131428241729736328e+00	-2.340486907958984375e+01	-1.597393894195556641e+01	-7.005537509918212891e+00	-1.592063713073730469e+01	-6.912865638732910156e+00	-6.848460197448730469e+00
2.666333198547363281e+00	-2.465871620178222656e+01	-2.440532112121582031e+01	-1.674920654296875000e+01	-2.398598670959472656e+01	-1.652548599243164062e+01	-7.376986503601074219e+00	-2.363527488708496094e+01	-1.629788970947265625e+01	-7.252858638763427734e+00	-2.342215919494628906e+01	-1.608466720581054688e+01	-7.122018337249755859e+00	-2.338434982299804688e+01	-1.594900417327880859e+01	-6.991828441619873047e+00	-1.590210819244384766e+01	-6.901566505432128906e+00	-6.838495254516601562e+00
2.671335697174072266e+00	-2.463475227355957031e+01	-2.437318038940429688e+01	-1.674095726013183594e+01	-2.396921348571777344e+01	-1.651557540893554688e+01	-7.370683670043945312e+00	-2.362351799011230469e+01	-1.628646659851074219e+01	-7.249939918518066406e+00	-2.339837837219238281e+01	-1.606796264648437500e+01	-7.115982532501220703e+00	-2.337096405029296875e+01	-1.593108558654785156e+01	-6.982290267944335938e+00	-1.588941192626953125e+01	-6.893965244293212891e+00	-6.832024574279785156e+00
2.676338195800781250e+00	-2.460510826110839844e+01	-2.433728981018066406e+01	-1.672783660888671875e+01	-2.394465065002441406e+01	-1.650114440917968750e+01	-7.364542007446289062e+00	-2.360268592834472656e+01	-1.627112388610839844e+01	-7.245778083801269531e+00	-2.336874580383300781e+01	-1.604868125915527344e+01	-7.108806610107421875e+00	-2.334906005859375000e+01	-1.591052246093750000e+01	-6.972859382629394531e+00	-1.587262725830078125e+01	-6.885744571685791016e+00	-6.824683666229248047e+00
2.681340694427490234e+00	-2.458118438720703125e+01	-2.430941963195800781e+01	-1.671757316589355469e+01	-2.392294883728027344e+01	-1.649005126953125000e+01	-7.362134456634521484e+00	-2.358308982849121094e+01	-1.625958824157714844e+01	-7.243535518646240234e+00	-2.334420776367187500e+01	-1.603466796875000000e+01	-7.103755474090576172e+00	-2.332898521423339844e+01	-1.589507198333740234e+01	-6.966960430145263672e+00	-1.585929393768310547e+01	-6.880100727081298828e+00	-6.819604873657226562e+00
2.686343193054199219e+00	-2.456951332092285156e+01	-2.429630088806152344e+01	-1.671459197998046875e+01	-2.391025733947753906e+01	-1.648677062988281250e+01	-7.365448474884033203e+00	-2.357064819335937500e+01	-1.625629043579101562e+01	-7.245015144348144531e+00	-2.333104515075683594e+01	-1.603037643432617188e+01	-7.102694034576416016e+00	-2.331672668457031250e+01	-1.588915252685546875e+01	-6.966523170471191406e+00	-1.585369586944580078e+01	-6.878870010375976562e+00	-6.818580150604248047e+00
2.691345691680908203e+00	-2.457041168212890625e+01	-2.429825782775878906e+01	-1.671905708312988281e+01	-2.390689659118652344e+01	-1.649148559570312500e+01	-7.374530315399169922e+00	-2.356567382812500000e+01	-1.626141357421875000e+01	-7.250269412994384766e+00	-2.332956886291503906e+01	-1.603601455688476562e+01	-7.105732440948486328e+00	-2.331257438659667969e+01	-1.589299392700195312e+01	-6.971616268157958984e+00	-1.585602188110351562e+01	-6.882148742675781250e+00	-6.821690559387207031e+00
2.696348190307617188e+00	-2.458417320251464844e+01	-2.431537628173828125e+01	-1.673109626770019531e+01	-2.391339111328125000e+01	-1.650421714782714844e+01	-7.389230728149414062e+00	-2.356872177124023438e+01	-1.627501296997070312e+01	-7.259343624114990234e+00	-2.334001159667968750e+01	-1.605151748657226562e+01	-7.112958908081054688e+00	-2.331699180603027344e+01	-1.590657615661621094e+01	-6.982169628143310547e+00	-1.586628627777099609e+01	-6.890007495880126953e+00	-6.829012870788574219e+00
2.701350688934326172e+00	-2.445063018798828125e+01	-2.418955802917480469e+01	-1.664030265808105469e+01	-2.377526664733886719e+01	-1.641564178466796875e+01	-7.358636379241943359e+00	-2.342672538757324219e+01	-1.618908500671386719e+01	-7.223672389984130859e+00	-2.321000862121582031e+01	-1.597044658660888672e+01	-7.077502250671386719e+00	-2.317741394042968750e+01	-1.582563304901123047e+01	-6.951815128326416016e+00	-1.578173923492431641e+01	-6.857351303100585938e+00	-6.795918941497802734e+00
2.706353187561035156e+00	-2.420108032226562500e+01	-2.395083427429199219e+01	-1.646818542480468750e+01	-2.352364158630371094e+01	-1.624670410156250000e+01	-7.292046546936035156e+00	-2.317090034484863281e+01	-1.602433395385742188e+01	-7.152833938598632812e+00	-2.296925163269042969e+01	-1.581279373168945312e+01	-7.008514404296875000e+00	-2.292461776733398438e+01	-1.566983318328857422e+01	-6.889105319976806641e+00	-1.562207221984863281e+01	-6.792871475219726562e+00	-6.731087207794189453e+00
2.711355686187744141e+00	-2.396360206604003906e+01	-2.372436141967773438e+01	-1.630286788940429688e+01	-2.328342247009277344e+01	-1.608418083190917969e+01	-7.229146957397460938e+00	-2.292549705505371094e+01	-1.586648178100585938e+01	-7.085743904113769531e+00	-2.273936462402343750e+01	-1.566247558593750000e+01	-6.943480491638183594e+00	-2.268187713623046875e+01	-1.552147006988525391e+01	-6.830329895019531250e+00	-1.546885013580322266e+01	-6.732499122619628906e+00	-6.670171737670898438e+00
2.716358184814453125e+00	-2.373708915710449219e+01	-2.350801658630371094e+01	-1.614340400695800781e+01	-2.305468750000000000e+01	-1.592679786682128906e+01	-7.168779850006103516e+00	-2.269108963012695312e+01	-1.571425437927246094e+01	-7.022130489349365234e+00	-2.251908683776855469e+01	-1.551773357391357422e+01	-6.882060527801513672e+00	-2.244908142089843750e+01	-1.537889957427978516e+01	-6.774511337280273438e+00	-1.532091617584228516e+01	-6.675819873809814453e+00	-6.612863063812255859e+00
2.721360683441162109e+00	-2.351979064941406250e+01	-2.329905128479003906e+01	-1.598865413665771484e+01	-2.283705329895019531e+01	-1.577299213409423828e+01	-7.109766006469726562e+00	-2.246793937683105469e+01	-1.556602191925048828e+01	-6.961684226989746094e+00	-2.230660247802734375e+01	-1.537638950347900391e+01	-6.823863029479980469e+00	-2.222582054138183594e+01	-1.524007701873779297e+01	-6.720562934875488281e+00	-1.517674255371093750e+01	-6.622344493865966797e+00	-6.558731079101562500e+00
2.726363182067871094e+00	-2.331050491333007812e+01	-2.309517288208007812e+01	-1.583751392364501953e+01	-2.263076400756835938e+01	-1.562134552001953125e+01	-7.050714969635009766e+00	-2.225703239440917969e+01	-1.542033767700195312e+01	-6.904027938842773438e+00	-2.210055923461914062e+01	-1.523631763458251953e+01	-6.768495082855224609e+00	-2.201210975646972656e+01	-1.510300922393798828e+01	-6.667331218719482422e+00	-1.503505611419677734e+01	-6.571638584136962891e+00	-6.507438182830810547e+00
2.731365680694580078e+00	-2.310794830322265625e+01	-2.289395141601562500e+01	-1.568877696990966797e+01	-2.243608283996582031e+01	-1.547044086456298828e+01	-6.990167140960693359e+00	-2.206019401550292969e+01	-1.527564620971679688e+01	-6.847944736480712891e+00	-2.189948463439941406e+01	-1.509520339965820312e+01	-6.715939044952392578e+00	-2.180856132507324219e+01	-1.496551513671875000e+01	-6.613480091094970703e+00	-1.489446544647216797e+01	-6.523260116577148438e+00	-6.458627223968505859e+00
2.736368179321289062e+00	-2.291055679321289062e+01	-2.269277191162109375e+01	-1.554109477996826172e+01	-2.225317382812500000e+01	-1.531872177124023438e+01	-6.926616191864013672e+00	-2.187853050231933594e+01	-1.513025379180908203e+01	-6.793047904968261719e+00	-2.170172691345214844e+01	-1.495055866241455078e+01	-6.665676116943359375e+00	-2.161506652832031250e+01	-1.482523632049560547e+01	-6.557687759399414062e+00	-1.475362682342529297e+01	-6.476774215698242188e+00	-6.411919593811035156e+00
2.741370677947998047e+00	-2.271808433532714844e+01	-2.248532104492187500e+01	-1.538717555999755859e+01	-2.206537628173828125e+01	-1.516387271881103516e+01	-6.850824832916259766e+00	-2.169775962829589844e+01	-1.497195053100585938e+01	-6.727888107299804688e+00	-2.150379562377929688e+01	-1.479207611083984375e+01	-6.600464344024658203e+00	-2.143008804321289062e+01	-1.467031288146972656e+01	-6.492483139038085938e+00	-1.460217380523681641e+01	-6.421808719635009766e+00	-6.355866432189941406e+00
2.746373176574707031e+00	-2.252029609680175781e+01	-2.226020240783691406e+01	-1.521708011627197266e+01	-2.185434913635253906e+01	-1.499975490570068359e+01	-6.757373809814453125e+00	-2.149950218200683594e+01	-1.479156398773193359e+01	-6.645755767822265625e+00	-2.129412651062011719e+01	-1.461154651641845703e+01	-6.511214256286621094e+00	-2.124005889892578125e+01	-1.449186420440673828e+01	-6.412693500518798828e+00	-1.443135643005371094e+01	-6.351401329040527344e+00	-6.283989906311035156e+00
2.751375675201416016e+00	-2.216490936279296875e+01	-2.190324592590332031e+01	-1.496282386779785156e+01	-2.150729942321777344e+01	-1.475085830688476562e+01	-6.644867420196533203e+00	-2.115804862976074219e+01	-1.454338741302490234e+01	-6.537563323974609375e+00	-2.094988250732421875e+01	-1.436834812164306641e+01	-6.406666755676269531e+00	-2.089818763732910156e+01	-1.425263500213623047e+01	-6.313874244689941406e+00	-1.419627475738525391e+01	-6.255879402160644531e+00	-6.191206932067871094e+00
2.756378173828125000e+00	-2.180730056762695312e+01	-2.154813957214355469e+01	-1.471133899688720703e+01	-2.116487693786621094e+01	-1.450517463684082031e+01	-6.534974575042724609e+00	-2.081984901428222656e+01	-1.430157566070556641e+01	-6.427268505096435547e+00	-2.060833740234375000e+01	-1.412928009033203125e+01	-6.304801940917968750e+00	-2.056038093566894531e+01	-1.401747417449951172e+01	-6.215719699859619141e+00	-1.396666812896728516e+01	-6.160791873931884766e+00	-6.099623680114746094e+00
2.761380672454833984e+00	-2.145470428466796875e+01	-2.119260787963867188e+01	-1.446116256713867188e+01	-2.082377815246582031e+01	-1.426127624511718750e+01	-6.427878379821777344e+00	-2.048311996459960938e+01	-1.406349849700927734e+01	-6.316975116729736328e+00	-2.026734733581542969e+01	-1.389354801177978516e+01	-6.204342842102050781e+00	-2.022453689575195312e+01	-1.378565216064453125e+01	-6.118123054504394531e+00	-1.374138069152832031e+01	-6.065086841583251953e+00	-6.008360862731933594e+00
2.766383171081542969e+00	-2.109870719909667969e+01	-2.083337593078613281e+01	-1.421052646636962891e+01	-2.048104286193847656e+01	-1.401715850830078125e+01	-6.323405265808105469e+00	-2.014390563964843750e+01	-1.382760238647460938e+01	-6.206374645233154297e+00	-1.992395210266113281e+01	-1.365973472595214844e+01	-6.104656696319580078e+00	-1.988769721984863281e+01	-1.355563735961914062e+01	-6.019959926605224609e+00	-1.351834011077880859e+01	-5.967762470245361328e+00	-5.916207313537597656e+00
2.771385669708251953e+00	-2.073620986938476562e+01	-2.047624969482421875e+01	-1.395709133148193359e+01	-2.013340759277343750e+01	-1.377126121520996094e+01	-6.218834400177001953e+00	-1.980079650878906250e+01	-1.359347915649414062e+01	-6.099344730377197266e+00	-1.957514572143554688e+01	-1.342643642425537109e+01	-6.003682613372802734e+00	-1.954430198669433594e+01	-1.332588577270507812e+01	-5.920207023620605469e+00	-1.330140590667724609e+01	-5.867294311523437500e+00	-5.821568489074707031e+00
2.776388406753540039e+00	-2.036408996582031250e+01	-2.011529922485351562e+01	-1.369867229461669922e+01	-1.977763557434082031e+01	-1.352072143554687500e+01	-6.114292621612548828e+00	-1.944956016540527344e+01	-1.335920143127441406e+01	-5.994323730468750000e+00	-1.921759605407714844e+01	-1.319180297851562500e+01	-5.900927543640136719e+00	-1.919192886352539062e+01	-1.309462833404541016e+01	-5.817506790161132812e+00	-1.308596324920654297e+01	-5.762181282043457031e+00	-5.722927570343017578e+00
2.781390905380249023e+00	-1.997874832153320312e+01	-1.974270439147949219e+01	-1.343253707885742188e+01	-1.940990066528320312e+01	-1.326196002960205078e+01	-6.010111331939697266e+00	-1.908494758605957031e+01	-1.312239646911621094e+01	-5.888856410980224609e+00	-1.884578132629394531e+01	-1.295336437225341797e+01	-5.797097206115722656e+00	-1.882939720153808594e+01	-1.285939121246337891e+01	-5.708633899688720703e+00	-1.286619949340820312e+01	-5.650524139404296875e+00	-5.618313312530517578e+00
2.786393404006958008e+00	-1.952782630920410156e+01	-1.931233596801757812e+01	-1.312312126159667969e+01	-1.897308921813964844e+01	-1.296304988861083984e+01	-5.890770435333251953e+00	-1.865487480163574219e+01	-1.283548927307128906e+01	-5.767042160034179688e+00	-1.840968704223632812e+01	-1.267923927307128906e+01	-5.672489166259765625e+00	-1.839251327514648438e+01	-1.258657550811767578e+01	-5.580028057098388672e+00	-1.259918022155761719e+01	-5.516577720642089844e+00	-5.487547874450683594e+00
2.791395902633666992e+00	-1.898913764953613281e+01	-1.880449295043945312e+01	-1.275128364562988281e+01	-1.844309425354003906e+01	-1.260809326171875000e+01	-5.741080284118652344e+00	-1.812794303894042969e+01	-1.247519493103027344e+01	-5.620667457580566406e+00	-1.789440536499023438e+01	-1.233974552154541016e+01	-5.515635967254638672e+00	-1.785056877136230469e+01	-1.225559520721435547e+01	-5.423188686370849609e+00	-1.226784896850585938e+01	-5.351153850555419922e+00	-5.318625926971435547e+00
2.796398401260375977e+00	-1.837589454650878906e+01	-1.821760559082031250e+01	-1.232695007324218750e+01	-1.783125495910644531e+01	-1.220108318328857422e+01	-5.555375099182128906e+00	-1.751167106628417969e+01	-1.206027126312255859e+01	-5.454292297363281250e+00	-1.730138778686523438e+01	-1.194276905059814453e+01	-5.331949234008789062e+00	-1.721871757507324219e+01	-1.186723518371582031e+01	-5.239206790924072266e+00	-1.187412548065185547e+01	-5.156192779541015625e+00	-5.119839668273925781e+00
2.801400899887084961e+00	-1.782498550415039062e+01	-1.769002532958984375e+01	-1.195106983184814453e+01	-1.728639030456542969e+01	-1.183629894256591797e+01	-5.406971454620361328e+00	-1.694883346557617188e+01	-1.168846893310546875e+01	-5.323708534240722656e+00	-1.677072334289550781e+01	-1.157662963867187500e+01	-5.188739299774169922e+00	-1.664828300476074219e+01	-1.151327610015869141e+01	-5.085924625396728516e+00	-1.148585510253906250e+01	-4.984916210174560547e+00	-4.932005882263183594e+00
2.806403398513793945e+00	-1.737257194519042969e+01	-1.722756576538085938e+01	-1.164331722259521484e+01	-1.684860610961914062e+01	-1.152938938140869141e+01	-5.268025875091552734e+00	-1.650652503967285156e+01	-1.139242267608642578e+01	-5.202092647552490234e+00	-1.635451507568359375e+01	-1.126802539825439453e+01	-5.071874141693115234e+00	-1.622397232055664062e+01	-1.120899963378906250e+01	-4.959671974182128906e+00	-1.112068653106689453e+01	-4.852072715759277344e+00	-4.789323806762695312e+00
2.811405897140502930e+00	-1.694241714477539062e+01	-1.678656578063964844e+01	-1.135445213317871094e+01	-1.642297744750976562e+01	-1.123594093322753906e+01	-5.136910915374755859e+00	-1.610564994812011719e+01	-1.110061073303222656e+01	-5.063127517700195312e+00	-1.595952320098876953e+01	-1.098062229156494141e+01	-4.945942878723144531e+00	-1.585225868225097656e+01	-1.091217517852783203e+01	-4.829794406890869141e+00	-1.082499027252197266e+01	-4.732078552246093750e+00	-4.672546386718750000e+00
2.816408395767211914e+00	-1.652388191223144531e+01	-1.635176849365234375e+01	-1.107095813751220703e+01	-1.600252151489257812e+01	-1.094776916503906250e+01	-5.010241985321044922e+00	-1.571369075775146484e+01	-1.080876350402832031e+01	-4.922244071960449219e+00	-1.556791114807128906e+01	-1.069410896301269531e+01	-4.817238807678222656e+00	-1.548941993713378906e+01	-1.061629772186279297e+01	-4.700969696044921875e+00	-1.053613376617431641e+01	-4.614860534667968750e+00	-4.557841777801513672e+00
2.821410894393920898e+00	-1.606129264831542969e+01	-1.586631965637207031e+01	-1.075241947174072266e+01	-1.553180217742919922e+01	-1.062649154663085938e+01	-4.868413925170898438e+00	-1.527475547790527344e+01	-1.047967815399169922e+01	-4.762829303741455078e+00	-1.512520408630371094e+01	-1.036971092224121094e+01	-4.667553424835205078e+00	-1.508533000946044922e+01	-1.028055191040039062e+01	-4.555696010589599609e+00	-1.021434116363525391e+01	-4.482886791229248047e+00	-4.427570343017578125e+00
2.826413393020629883e+00	-1.557386970520019531e+01	-1.533885478973388672e+01	-1.041004276275634766e+01	-1.501655673980712891e+01	-1.028381919860839844e+01	-4.705232620239257812e+00	-1.478796100616455078e+01	-1.012407398223876953e+01	-4.590053081512451172e+00	-1.464204692840576172e+01	-1.001848983764648438e+01	-4.498036384582519531e+00	-1.463272476196289062e+01	-9.931985855102539062e+00	-4.399856090545654297e+00	-9.863375663757324219e+00	-4.340815067291259766e+00	-4.296172142028808594e+00
2.831415891647338867e+00	-1.506938076019287109e+01	-1.481208229064941406e+01	-1.005599212646484375e+01	-1.449564933776855469e+01	-9.934925079345703125e+00	-4.536559104919433594e+00	-1.427795696258544922e+01	-9.770351409912109375e+00	-4.413112640380859375e+00	-1.412679576873779297e+01	-9.656015396118164062e+00	-4.319522857666015625e+00	-1.413232040405273438e+01	-9.568659782409667969e+00	-4.238890171051025391e+00	-9.507081031799316406e+00	-4.207451820373535156e+00	-4.159818649291992188e+00
2.836418390274047852e+00	-1.447341346740722656e+01	-1.425677871704101562e+01	-9.695953369140625000e+00	-1.395685577392578125e+01	-9.571733474731445312e+00	-4.357384204864501953e+00	-1.371767616271972656e+01	-9.405383110046386719e+00	-4.231188774108886719e+00	-1.359186077117919922e+01	-9.273689270019531250e+00	-4.128632545471191406e+00	-1.362413311004638672e+01	-9.183537483215332031e+00	-4.076594352722167969e+00	-9.141436576843261719e+00	-4.073056221008300781e+00	-4.012134075164794922e+00
2.841420888900756836e+00	-1.388162326812744141e+01	-1.370249176025390625e+01	-9.339652061462402344e+00	-1.342717075347900391e+01	-9.216277122497558594e+00	-4.177776813507080078e+00	-1.315701866149902344e+01	-9.045802116394042969e+00	-4.050354480743408203e+00	-1.306380558013916016e+01	-8.895401000976562500e+00	-3.932094335556030273e+00	-1.312687301635742188e+01	-8.798189163208007812e+00	-3.914462804794311523e+00	-8.787851333618164062e+00	-3.939608573913574219e+00	-3.863991737365722656e+00
2.846423387527465820e+00	-1.330695152282714844e+01	-1.312051486968994141e+01	-9.012426376342773438e+00	-1.290103244781494141e+01	-8.882558822631835938e+00	-4.020786285400390625e+00	-1.265462112426757812e+01	-8.739226341247558594e+00	-3.902087688446044922e+00	-1.259775352478027344e+01	-8.609918594360351562e+00	-3.814627408981323242e+00	-1.261897563934326172e+01	-8.499895095825195312e+00	-3.775454282760620117e+00	-8.521657943725585938e+00	-3.773221969604492188e+00	-3.733427286148071289e+00
2.851425886154174805e+00	-1.263782691955566406e+01	-1.245680522918701172e+01	-8.580184936523437500e+00	-1.223133087158203125e+01	-8.439436912536621094e+00	-3.813111305236816406e+00	-1.203710746765136719e+01	-8.306517601013183594e+00	-3.711457967758178711e+00	-1.201980590820312500e+01	-8.186870574951171875e+00	-3.611212968826293945e+00	-1.200675106048583984e+01	-8.088365554809570312e+00	-3.565558195114135742e+00	-8.123074531555175781e+00	-3.542319059371948242e+00	-3.525048017501831055e+00
2.856428384780883789e+00	-1.195350170135498047e+01	-1.179438972473144531e+01	-8.148314476013183594e+00	-1.157099246978759766e+01	-7.982050418853759766e+00	-3.597841978073120117e+00	-1.142779731750488281e+01	-7.872651576995849609e+00	-3.516801357269287109e+00	-1.140668582916259766e+01	-7.751916885375976562e+00	-3.421853065490722656e+00	-1.138297843933105469e+01	-7.669779300689697266e+00	-3.370756387710571289e+00	-7.689960002899169922e+00	-3.326264858245849609e+00	-3.327683925628662109e+00
2.861430883407592773e+00	-1.127709007263183594e+01	-1.114399814605712891e+01	-7.715895175933837891e+00	-1.094283008575439453e+01	-7.542318344116210938e+00	-3.378288984298706055e+00	-1.083969497680664062e+01	-7.450809478759765625e+00	-3.318865060806274414e+00	-1.078510570526123047e+01	-7.333665370941162109e+00	-3.259326696395874023e+00	-1.077562808990478516e+01	-7.265737056732177734e+00	-3.194230556488037109e+00	-7.264018058776855469e+00	-3.130477905273437500e+00	-3.142244338989257812e+00
2.866433382034301758e+00	-1.061255073547363281e+01	-1.050897407531738281e+01	-7.283327102661132812e+00	-1.032737827301025391e+01	-7.113344669342041016e+00	-3.157832860946655273e+00	-1.025273609161376953e+01	-7.037467002868652344e+00	-3.123144149780273438e+00	-1.016816616058349609e+01	-6.923426628112792969e+00	-3.105313301086425781e+00	-1.016830730438232422e+01	-6.867834091186523438e+00	-3.025721788406372070e+00	-6.849370479583740234e+00	-2.943923950195312500e+00	-2.961388111114501953e+00
2.871435880661010742e+00	-9.963514328002929688e+00	-9.898372650146484375e+00	-6.860623836517333984e+00	-9.732492446899414062e+00	-6.698139190673828125e+00	-2.942064046859741211e+00	-9.655508995056152344e+00	-6.638975620269775391e+00	-2.959932565689086914e+00	-9.563701629638671875e+00	-6.526302337646484375e+00	-2.955739498138427734e+00	-9.548235893249511719e+00	-6.482562065124511719e+00	-2.867951631546020508e+00	-6.451112270355224609e+00	-2.769806385040283203e+00	-2.788500070571899414e+00
2.876438379287719727e+00	-9.377365112304687500e+00	-9.298385620117187500e+00	-6.455315113067626953e+00	-9.164581298828125000e+00	-6.323371887207031250e+00	-2.760899305343627930e+00	-9.071899414062500000e+00	-6.275931835174560547e+00	-2.795911073684692383e+00	-8.985012054443359375e+00	-6.155850410461425781e+00	-2.827568769454956055e+00	-8.936857223510742188e+00	-6.106429100036621094e+00	-2.715973854064941406e+00	-6.052242755889892578e+00	-2.613417387008666992e+00	-2.635488986968994141e+00
2.881440877914428711e+00	-8.783966064453125000e+00	-8.787673950195312500e+00	-6.087235450744628906e+00	-8.672494888305664062e+00	-5.965682029724121094e+00	-2.622881412506103516e+00	-8.542309761047363281e+00	-5.902087688446044922e+00	-2.631194829940795898e+00	-8.421136856079101562e+00	-5.831160545349121094e+00	-2.646230697631835938e+00	-8.364423751831054688e+00	-5.776306152343750000e+00	-2.579623460769653320e+00	-5.719177722930908203e+00	-2.519560813903808594e+00	-2.490291595458984375e+00
2.886443376541137695e+00	-8.098351478576660156e+00	-8.155089378356933594e+00	-5.658053398132324219e+00	-8.067927360534667969e+00	-5.555564880371093750e+00	-2.446231842041015625e+00	-7.918746948242187500e+00	-5.458703041076660156e+00	-2.430190086364746094e+00	-7.794330120086669922e+00	-5.421648979187011719e+00	-2.437524318695068359e+00	-7.735798358917236328e+00	-5.358891487121582031e+00	-2.405457973480224609e+00	-5.319890975952148438e+00	-2.373739719390869141e+00	-2.306785583496093750e+00
2.891445875167846680e+00	-7.402722358703613281e+00	-7.486343860626220703e+00	-5.219427108764648438e+00	-7.449205875396728516e+00	-5.125390529632568359e+00	-2.266318798065185547e+00	-7.288211822509765625e+00	-5.030216693878173828e+00	-2.239563226699829102e+00	-7.172896385192871094e+00	-4.991551876068115234e+00	-2.237636566162109375e+00	-7.114021778106689453e+00	-4.937309741973876953e+00	-2.229510784149169922e+00	-4.915534019470214844e+00	-2.218486070632934570e+00	-2.156604051589965820e+00
2.896448373794555664e+00	-6.725950241088867188e+00	-6.794762134552001953e+00	-4.726852893829345703e+00	-6.758727073669433594e+00	-4.662904739379882812e+00	-2.082104206085205078e+00	-6.617073059082031250e+00	-4.594509601593017578e+00	-2.043295621871948242e+00	-6.534504890441894531e+00	-4.529788017272949219e+00	-2.015521764755249023e+00	-6.498204708099365234e+00	-4.497811794281005859e+00	-2.010708093643188477e+00	-4.475171089172363281e+00	-2.008402585983276367e+00	-1.947403192520141602e+00
2.901450872421264648e+00	-6.105300903320312500e+00	-6.096182823181152344e+00	-4.230718135833740234e+00	-6.050501346588134766e+00	-4.190773963928222656e+00	-1.897340655326843262e+00	-5.957306385040283203e+00	-4.154669761657714844e+00	-1.840554237365722656e+00	-5.892245769500732422e+00	-4.059435367584228516e+00	-1.789337873458862305e+00	-5.871111392974853516e+00	-4.058402061462402344e+00	-1.789376735687255859e+00	-4.028972148895263672e+00	-1.791616559028625488e+00	-1.736514925956726074e+00
2.906453371047973633e+00	-5.465539932250976562e+00	-5.394133567810058594e+00	-3.724951267242431641e+00	-5.338914394378662109e+00	-3.715328454971313477e+00	-1.704543590545654297e+00	-5.301486492156982422e+00	-3.691649436950683594e+00	-1.634981155395507812e+00	-5.255185127258300781e+00	-3.608612298965454102e+00	-1.560505509376525879e+00	-5.222493171691894531e+00	-3.610324144363403320e+00	-1.560254693031311035e+00	-3.585345506668090820e+00	-1.570320367813110352e+00	-1.533017516136169434e+00
2.911455869674682617e+00	-4.815953254699707031e+00	-4.698089599609375000e+00	-3.216816186904907227e+00	-4.627348423004150391e+00	-3.235815525054931641e+00	-1.508891940116882324e+00	-4.642893791198730469e+00	-3.199295759201049805e+00	-1.427153587341308594e+00	-4.616948604583740234e+00	-3.164009094238281250e+00	-1.334609746932983398e+00	-4.577641487121582031e+00	-3.144517183303833008e+00	-1.330537438392639160e+00	-3.140335798263549805e+00	-1.349136471748352051e+00	-1.331603884696960449e+00
2.916458368301391602e+00	-4.243657588958740234e+00	-4.093214511871337891e+00	-2.769713878631591797e+00	-4.006505012512207031e+00	-2.814362287521362305e+00	-1.335102319717407227e+00	-4.017309665679931641e+00	-2.762851715087890625e+00	-1.242743372917175293e+00	-3.980974912643432617e+00	-2.755201101303100586e+00	-1.158188581466674805e+00	-4.005467891693115234e+00	-2.700298309326171875e+00	-1.124040246009826660e+00	-2.728771209716796875e+00	-1.143714904785156250e+00	-1.146177768707275391e+00
2.921460866928100586e+00	-3.599905490875244141e+00	-3.463336229324340820e+00	-2.325087070465087891e+00	-3.363248109817504883e+00	-2.364984035491943359e+00	-1.138540506362915039e+00	-3.349789857864379883e+00	-2.322984933853149414e+00	-1.053190350532531738e+00	-3.325663328170776367e+00	-2.318100452423095703e+00	-9.790588021278381348e-01	-3.369037151336669922e+00	-2.271936178207397461e+00	-9.295272231101989746e-01	-2.292794466018676758e+00	-9.395753145217895508e-01	-9.460407495498657227e-01
