Time	DOF 1	DOF 2	DOF 3	DOF 4	DOF 5	DOF 6	DOF 7	DOF 8	DOF 9	DOF 10	DOF 11	DOF 12	DOF 13	DOF 14	DOF 15	DOF 16	DOF 17	DOF 18
3.801901102066040039e+00	-3.052990883588790894e-02	-3.172634169459342957e-02	1.084818132221698761e-02	-2.977047860622406006e-02	7.647430989891290665e-03	2.773923799395561218e-02	-2.692638337612152100e-02	6.442602723836898804e-03	2.241715043783187866e-02	-2.420132234692573547e-02	5.891472566872835159e-03	1.906106062233448029e-02	-2.176257595419883728e-02	6.002402864396572113e-03	1.687673851847648621e-02	6.770219188183546066e-03	1.599838957190513611e-02	1.610430702567100525e-02
3.806903600692749023e+00	-9.798958897590637207e-02	-9.845993667840957642e-02	-3.507252037525177002e-02	-9.528850018978118896e-02	-3.763978555798530579e-02	7.027972023934125900e-03	-9.142306447029113770e-02	-3.825599700212478638e-02	2.173831686377525330e-03	-8.809553086757659912e-02	-3.822080045938491821e-02	-7.484783418476581573e-04	-8.553992211818695068e-02	-3.772267326712608337e-02	-2.544791903346776962e-03	-3.680097311735153198e-02	-3.152048215270042419e-03	-2.869806950911879539e-03
3.811906099319458008e+00	-1.646044999361038208e-01	-1.643534898757934570e-01	-8.045578747987747192e-02	-1.599801778793334961e-01	-8.239371329545974731e-02	-1.347180269658565521e-02	-1.551125943660736084e-01	-8.242691308259963989e-02	-1.785119995474815369e-02	-1.511986255645751953e-01	-8.181411772966384888e-02	-2.034134417772293091e-02	-1.485369652509689331e-01	-8.093219995498657227e-02	-2.175326272845268250e-02	-7.985506951808929443e-02	-2.209021523594856262e-02	-2.163255214691162109e-02
3.816908597946166992e+00	-2.303176969289779663e-01	-2.293493449687957764e-01	-1.252630800008773804e-01	-2.237899750471115112e-01	-1.265767961740493774e-01	-3.374435752630233765e-02	-2.179396301507949829e-01	-1.260327398777008057e-01	-3.764171525835990906e-02	-2.134562283754348755e-01	-1.248513832688331604e-01	-3.970193117856979370e-02	-2.106988728046417236e-01	-1.235902607440948486e-01	-4.073346033692359924e-02	-1.223561987280845642e-01	-4.080180078744888306e-02	-4.016987234354019165e-02
3.821911096572875977e+00	-2.951468825340270996e-01	-2.934654951095581055e-01	-1.695069372653961182e-01	-2.867352366447448730e-01	-1.702017486095428467e-01	-5.379549786448478699e-02	-2.799211144447326660e-01	-1.690854728221893311e-01	-5.720311775803565979e-02	-2.748850286006927490e-01	-1.673450469970703125e-01	-5.883591994643211365e-02	-2.720423936843872070e-01	-1.657087802886962891e-01	-5.949125066399574280e-02	-1.643164753913879395e-01	-5.929342657327651978e-02	-5.848843231797218323e-02
3.826913595199584961e+00	-3.591640293598175049e-01	-3.567754030227661133e-01	-2.132371068000793457e-01	-3.488890528678894043e-01	-2.133158445358276367e-01	-7.363931089639663696e-02	-3.411289751529693604e-01	-2.116304039955139160e-01	-7.655458897352218628e-02	-3.355550169944763184e-01	-2.093392014503479004e-01	-7.776306569576263428e-02	-3.326329290866851807e-01	-2.073339819908142090e-01	-7.804756611585617065e-02	-2.057862728834152222e-01	-7.758910208940505981e-02	-7.661236077547073364e-02
3.831916093826293945e+00	-4.222874641418457031e-01	-4.192008674144744873e-01	-2.564001977443695068e-01	-4.101755619049072266e-01	-2.558652460575103760e-01	-9.324719756841659546e-02	-4.014880657196044922e-01	-2.536126375198364258e-01	-9.567195177078247070e-02	-3.953907787799835205e-01	-2.507806420326232910e-01	-9.645930677652359009e-02	-3.923925757408142090e-01	-2.484137415885925293e-01	-9.638009965419769287e-02	-2.467169463634490967e-01	-9.566894918680191040e-02	-9.452240169048309326e-02
3.836918592453002930e+00	-4.845290780067443848e-01	-4.807529747486114502e-01	-2.990041673183441162e-01	-4.706059694290161133e-01	-2.978576421737670898e-01	-1.126229017972946167e-01	-4.610089957714080811e-01	-2.950400710105895996e-01	-1.145588606595993042e-01	-4.544030725955963135e-01	-2.916767597198486328e-01	-1.149282902479171753e-01	-4.513315260410308838e-01	-2.889561951160430908e-01	-1.144924908876419067e-01	-2.871163189411163330e-01	-1.135369688272476196e-01	-1.122226193547248840e-01
3.841921091079711914e+00	-5.459026098251342773e-01	-5.414447784423828125e-01	-3.410577476024627686e-01	-5.301929116249084473e-01	-3.393021523952484131e-01	-1.317707896232604980e-01	-5.197038650512695312e-01	-3.359212875366210938e-01	-1.332191377878189087e-01	-5.126039385795593262e-01	-3.320363163948059082e-01	-1.331738680601119995e-01	-5.094612836837768555e-01	-3.289698064327239990e-01	-1.323887556791305542e-01	-3.269939720630645752e-01	-1.311973482370376587e-01	-1.297174245119094849e-01
3.846923589706420898e+00	-6.064054369926452637e-01	-6.012734174728393555e-01	-3.825583755970001221e-01	-5.889331698417663574e-01	-3.801966607570648193e-01	-1.506898850202560425e-01	-5.775682330131530762e-01	-3.762533664703369141e-01	-1.516519039869308472e-01	-5.699902772903442383e-01	-3.718570768833160400e-01	-1.511950492858886719e-01	-5.667784214019775391e-01	-3.684530556201934814e-01	-1.500680446624755859e-01	-3.663485050201416016e-01	-1.486492156982421875e-01	-1.470059007406234741e-01
3.851926088333129883e+00	-6.660439372062683105e-01	-6.602448225021362305e-01	-4.235100150108337402e-01	-6.468332409858703613e-01	-4.205448031425476074e-01	-1.693823635578155518e-01	-6.346082687377929688e-01	-4.160406589508056641e-01	-1.698589920997619629e-01	-6.265680193901062012e-01	-4.111436009407043457e-01	-1.689934879541397095e-01	-6.232879757881164551e-01	-4.074095785617828369e-01	-1.675321757793426514e-01	-4.051849246025085449e-01	-1.658944338560104370e-01	-1.640899926424026489e-01
3.856928586959838867e+00	-7.247471213340759277e-01	-7.182888388633728027e-01	-4.638646841049194336e-01	-7.038241028785705566e-01	-4.602980911731719971e-01	-1.878267079591751099e-01	-6.907552480697631836e-01	-4.552353620529174805e-01	-1.878197491168975830e-01	-6.822692155838012695e-01	-4.498484432697296143e-01	-1.865484267473220825e-01	-6.789219379425048828e-01	-4.457940459251403809e-01	-1.847610324621200562e-01	-4.434567093849182129e-01	-1.829129010438919067e-01	-1.809500604867935181e-01
3.861931085586547852e+00	-7.823913693428039551e-01	-7.752852439880371094e-01	-5.035336017608642578e-01	-7.597872018814086914e-01	-4.993700087070465088e-01	-2.059800326824188232e-01	-7.458913326263427734e-01	-4.937542974948883057e-01	-2.054942548274993896e-01	-7.369748353958129883e-01	-4.878886938095092773e-01	-2.038208544254302979e-01	-7.335599660873413086e-01	-4.835233092308044434e-01	-2.017158865928649902e-01	-4.810811877250671387e-01	-1.996662169694900513e-01	-1.975480467081069946e-01
3.866933584213256836e+00	-8.388132452964782715e-01	-8.310737609863281250e-01	-5.423985719680786133e-01	-8.145642876625061035e-01	-5.376455187797546387e-01	-2.237852811813354492e-01	-7.998598814010620117e-01	-5.314857959747314453e-01	-2.228295952081680298e-01	-7.905269861221313477e-01	-5.251536369323730469e-01	-2.207594662904739380e-01	-7.870433926582336426e-01	-5.204870104789733887e-01	-2.183453291654586792e-01	-5.179467797279357910e-01	-2.161029577255249023e-01	-2.138333320617675781e-01
3.871936082839965820e+00	-8.939182162284851074e-01	-8.855603337287902832e-01	-5.803950428962707520e-01	-8.680634498596191406e-01	-5.750598311424255371e-01	-2.412143200635910034e-01	-8.525707721710205078e-01	-5.683666467666625977e-01	-2.397981286048889160e-01	-8.428364992141723633e-01	-5.615805983543395996e-01	-2.373364269733428955e-01	-8.392820954322814941e-01	-5.566234588623046875e-01	-2.346218675374984741e-01	-5.539925694465637207e-01	-2.321955412626266479e-01	-2.297791242599487305e-01
3.876938581466674805e+00	-9.476531147956848145e-01	-9.386912584304809570e-01	-6.174868941307067871e-01	-9.202319979667663574e-01	-6.115766167640686035e-01	-2.582520544528961182e-01	-9.039723873138427734e-01	-6.043612360954284668e-01	-2.563852071762084961e-01	-8.938523530960083008e-01	-5.971340537071228027e-01	-2.535361647605895996e-01	-8.902249932289123535e-01	-5.918983817100524902e-01	-2.505303621292114258e-01	-5.891842246055603027e-01	-2.479282021522521973e-01	-2.453700304031372070e-01
3.881941080093383789e+00	-1.000026702880859375e+00	-9.904751181602478027e-01	-6.536782979965209961e-01	-9.710786938667297363e-01	-6.471996307373046875e-01	-2.749013304710388184e-01	-9.540726542472839355e-01	-6.394745707511901855e-01	-2.725932598114013672e-01	-9.435813426971435547e-01	-6.318180561065673828e-01	-2.693605720996856689e-01	-9.398782253265380859e-01	-6.263160705566406250e-01	-2.660722136497497559e-01	-6.235259771347045898e-01	-2.633017301559448242e-01	-2.606069445610046387e-01
3.886943578720092773e+00	-1.051042914390563965e+00	-1.040917038917541504e+00	-6.889716982841491699e-01	-1.020608544349670410e+00	-6.819306612014770508e-01	-2.911641895771026611e-01	-1.002875089645385742e+00	-6.737090349197387695e-01	-2.884241640567779541e-01	-9.920270442962646484e-01	-6.656354069709777832e-01	-2.848097383975982666e-01	-9.882447123527526855e-01	-6.598792672157287598e-01	-2.812482416629791260e-01	-6.570199131965637207e-01	-2.783156931400299072e-01	-2.754896581172943115e-01
3.891946077346801758e+00	-1.100747823715209961e+00	-1.090061902999877930e+00	-7.233975529670715332e-01	-1.068866610527038574e+00	-7.157992124557495117e-01	-3.070534467697143555e-01	-1.050424695014953613e+00	-7.070938348770141602e-01	-3.038913607597351074e-01	-1.039232254028320312e+00	-6.986151337623596191e-01	-2.998964190483093262e-01	-1.035367012023925781e+00	-6.926164031028747559e-01	-2.960707843303680420e-01	-6.896945238113403320e-01	-2.929815948009490967e-01	-2.900293767452239990e-01
3.896948575973510742e+00	-1.149245977401733398e+00	-1.138013958930969238e+00	-7.570250034332275391e-01	-1.115955710411071777e+00	-7.488737106323242188e-01	-3.226006329059600830e-01	-1.096820712089538574e+00	-7.396979928016662598e-01	-3.190257847309112549e-01	-1.085295319557189941e+00	-7.308251857757568359e-01	-3.146501779556274414e-01	-1.081341624259948730e+00	-7.245942950248718262e-01	-3.105692267417907715e-01	-7.216160297393798828e-01	-3.073274791240692139e-01	-3.042539358139038086e-01
3.901951074600219727e+00	-1.196538686752319336e+00	-1.184774398803710938e+00	-7.898547053337097168e-01	-1.161877512931823730e+00	-7.811536788940429688e-01	-3.378066420555114746e-01	-1.142065167427062988e+00	-7.715214490890502930e-01	-3.338285088539123535e-01	-1.130216598510742188e+00	-7.622650265693664551e-01	-3.290708661079406738e-01	-1.126168370246887207e+00	-7.558133006095886230e-01	-3.247433006763458252e-01	-7.527839541435241699e-01	-3.213521540164947510e-01	-3.181622922420501709e-01
3.906953573226928711e+00	-1.242639183998107910e+00	-1.230357408523559570e+00	-8.218943476676940918e-01	-1.206645965576171875e+00	-8.126472830772399902e-01	-3.526759743690490723e-01	-1.186171054840087891e+00	-8.025730848312377930e-01	-3.483036458492279053e-01	-1.174008965492248535e+00	-7.929439544677734375e-01	-3.431623578071594238e-01	-1.169858813285827637e+00	-7.862812876701354980e-01	-3.385964632034301758e-01	-7.832061052322387695e-01	-3.350583910942077637e-01	-3.317568898200988770e-01
3.911956071853637695e+00	-1.287559032440185547e+00	-1.274775266647338867e+00	-8.531481623649597168e-01	-1.250272870063781738e+00	-8.433616757392883301e-01	-3.672113120555877686e-01	-1.229150652885437012e+00	-8.328612446784973145e-01	-3.624528348445892334e-01	-1.216676115989685059e+00	-8.228687047958374023e-01	-3.569310307502746582e-01	-1.212423443794250488e+00	-8.160060644149780273e-01	-3.521319329738616943e-01	-8.128852844238281250e-01	-3.484480977058410645e-01	-3.450386822223663330e-01
3.916958570480346680e+00	-1.331297159194946289e+00	-1.318026065826416016e+00	-8.836116194725036621e-01	-1.292756080627441406e+00	-8.732948303222656250e-01	-3.814114034175872803e-01	-1.271001577377319336e+00	-8.623840808868408203e-01	-3.762737512588500977e-01	-1.258210539817810059e+00	-8.520375490188598633e-01	-3.703783154487609863e-01	-1.253859877586364746e+00	-8.449839949607849121e-01	-3.653483986854553223e-01	-8.418160676956176758e-01	-3.615187406539916992e-01	-3.580046594142913818e-01
3.921961069107055664e+00	-1.373670816421508789e+00	-1.359907150268554688e+00	-9.131507873535156250e-01	-1.333900690078735352e+00	-9.023219347000122070e-01	-3.952077329158782959e-01	-1.311541676521301270e+00	-8.910130262374877930e-01	-3.897047638893127441e-01	-1.298438310623168945e+00	-8.803180456161499023e-01	-3.834537267684936523e-01	-1.294000387191772461e+00	-8.730791807174682617e-01	-3.781844079494476318e-01	-8.698650598526000977e-01	-3.742010891437530518e-01	-3.705936670303344727e-01
3.926963567733764648e+00	-1.414617776870727539e+00	-1.400346398353576660e+00	-9.417201876640319824e-01	-1.373639345169067383e+00	-9.303998351097106934e-01	-4.085768163204193115e-01	-1.350708007812500000e+00	-9.187045097351074219e-01	-4.027240574359893799e-01	-1.337298274040222168e+00	-9.076641201972961426e-01	-3.961418271064758301e-01	-1.332788467407226562e+00	-9.002426266670227051e-01	-3.906185030937194824e-01	-8.969834446907043457e-01	-3.864690661430358887e-01	-3.827827274799346924e-01
3.931966066360473633e+00	-1.454127788543701172e+00	-1.439329743385314941e+00	-9.693112373352050781e-01	-1.411957144737243652e+00	-9.575226902961730957e-01	-4.215149581432342529e-01	-1.388490319252014160e+00	-9.454520940780639648e-01	-4.153276383876800537e-01	-1.374781131744384766e+00	-9.340673685073852539e-01	-4.084427952766418457e-01	-1.370217323303222656e+00	-9.264651536941528320e-01	-4.026470184326171875e-01	-9.231610894203186035e-01	-3.983159065246582031e-01	-3.945659399032592773e-01
3.936968564987182617e+00	-1.492187857627868652e+00	-1.476848244667053223e+00	-9.959182143211364746e-01	-1.448844790458679199e+00	-9.836840033531188965e-01	-4.340207576751708984e-01	-1.424879908561706543e+00	-9.712496995925903320e-01	-4.275111556053161621e-01	-1.410879015922546387e+00	-9.595202207565307617e-01	-4.203543663024902344e-01	-1.406281113624572754e+00	-9.517399668693542480e-01	-4.142675697803497314e-01	-9.483909010887145996e-01	-4.097381532192230225e-01	-4.059380590915679932e-01
3.941971063613891602e+00	-1.528772711753845215e+00	-1.512925148010253906e+00	-1.021551609039306641e+00	-1.484315872192382812e+00	-1.008884906768798828e+00	-4.461018741130828857e-01	-1.459879636764526367e+00	-9.960899949073791504e-01	-4.392701983451843262e-01	-1.445593357086181641e+00	-9.840295910835266113e-01	-4.318526387214660645e-01	-1.440979242324829102e+00	-9.760824441909790039e-01	-4.254842102527618408e-01	-9.726932644844055176e-01	-4.207555949687957764e-01	-4.168964028358459473e-01
3.946973562240600586e+00	-1.563854694366455078e+00	-1.547541260719299316e+00	-1.046201229095458984e+00	-1.518346667289733887e+00	-1.033115029335021973e+00	-4.577522575855255127e-01	-1.493465065956115723e+00	-1.019960522651672363e+00	-4.505975544452667236e-01	-1.478895425796508789e+00	-1.007594227790832520e+00	-4.429305791854858398e-01	-1.474289894104003906e+00	-9.994837641716003418e-01	-4.362920522689819336e-01	-9.960555434226989746e-01	-4.313698410987854004e-01	-4.274364709854125977e-01
3.951976060867309570e+00	-1.597432613372802734e+00	-1.580695033073425293e+00	-1.069868206977844238e+00	-1.550935626029968262e+00	-1.056373953819274902e+00	-4.689731895923614502e-01	-1.525632023811340332e+00	-1.042862534523010254e+00	-4.615007340908050537e-01	-1.510782599449157715e+00	-1.030218720436096191e+00	-4.535857141017913818e-01	-1.506210803985595703e+00	-1.021944165229797363e+00	-4.466904699802398682e-01	-1.018478631973266602e+00	-4.415814578533172607e-01	-4.375590085983276367e-01
3.956978559494018555e+00	-1.629505515098571777e+00	-1.612365007400512695e+00	-1.092544436454772949e+00	-1.582072377204895020e+00	-1.078656792640686035e+00	-4.797666370868682861e-01	-1.556367278099060059e+00	-1.064801216125488281e+00	-4.719858765602111816e-01	-1.541248559951782227e+00	-1.051892995834350586e+00	-4.638178944587707520e-01	-1.536730766296386719e+00	-1.043453335762023926e+00	-4.566765725612640381e-01	-1.039958238601684570e+00	-4.513875544071197510e-01	-4.472776055335998535e-01
3.961981058120727539e+00	-1.660068154335021973e+00	-1.642541766166687012e+00	-1.114227175712585449e+00	-1.611752629280090332e+00	-1.099961161613464355e+00	-4.901342988014221191e-01	-1.585668683052062988e+00	-1.085773587226867676e+00	-4.820533990859985352e-01	-1.570294857025146484e+00	-1.072612166404724121e+00	-4.736266434192657471e-01	-1.565849900245666504e+00	-1.064007520675659180e+00	-4.662492573261260986e-01	-1.060493826866149902e+00	-4.607875049114227295e-01	-4.565950632095336914e-01
3.966983556747436523e+00	-1.689111590385437012e+00	-1.671212077140808105e+00	-1.134908795356750488e+00	-1.639966011047363281e+00	-1.120281934738159180e+00	-5.000815987586975098e-01	-1.613528013229370117e+00	-1.105770230293273926e+00	-4.916944801807403564e-01	-1.597920775413513184e+00	-1.092366933822631836e+00	-4.830088317394256592e-01	-1.593557715415954590e+00	-1.083598852157592773e+00	-4.754044711589813232e-01	-1.080077052116394043e+00	-4.697799384593963623e-01	-4.655097424983978271e-01
3.971986055374145508e+00	-1.716629147529602051e+00	-1.698364973068237305e+00	-1.154585719108581543e+00	-1.666706562042236328e+00	-1.139613986015319824e+00	-5.096096992492675781e-01	-1.639935970306396484e+00	-1.124787211418151855e+00	-5.009023547172546387e-01	-1.624124288558959961e+00	-1.111152768135070801e+00	-4.919612109661102295e-01	-1.619848489761352539e+00	-1.102223873138427734e+00	-4.841389358043670654e-01	-1.098701715469360352e+00	-4.783626496791839600e-01	-4.740207493305206299e-01
3.976988554000854492e+00	-1.742614865303039551e+00	-1.723997235298156738e+00	-1.173256516456604004e+00	-1.691970705986022949e+00	-1.157955050468444824e+00	-5.187180638313293457e-01	-1.664891362190246582e+00	-1.142821550369262695e+00	-5.096756815910339355e-01	-1.648904919624328613e+00	-1.128967523574829102e+00	-5.004820823669433594e-01	-1.644719004631042480e+00	-1.119882106781005859e+00	-4.924520552158355713e-01	-1.116367101669311523e+00	-4.865350425243377686e-01	-4.821282625198364258e-01
3.981991052627563477e+00	-1.767058014869689941e+00	-1.748101711273193359e+00	-1.190916419029235840e+00	-1.715750575065612793e+00	-1.175298690795898438e+00	-5.274038910865783691e-01	-1.688385725021362305e+00	-1.159868717193603516e+00	-5.180104970932006836e-01	-1.672258496284484863e+00	-1.145805358886718750e+00	-5.085675716400146484e-01	-1.668164014816284180e+00	-1.136569857597351074e+00	-5.003409981727600098e-01	-1.133068799972534180e+00	-4.942938685417175293e-01	-4.898303449153900146e-01
3.986993551254272461e+00	-1.789951920509338379e+00	-1.770683169364929199e+00	-1.207559704780578613e+00	-1.738040924072265625e+00	-1.191640496253967285e+00	-5.356639027595520020e-01	-1.710416078567504883e+00	-1.175925374031066895e+00	-5.259038805961608887e-01	-1.694183826446533203e+00	-1.161663413047790527e+00	-5.162144303321838379e-01	-1.690191745758056641e+00	-1.152285933494567871e+00	-5.078045129776000977e-01	-1.148804187774658203e+00	-5.016381740570068359e-01	-4.971212744712829590e-01
3.991996049880981445e+00	-1.811199665069580078e+00	-1.791665196418762207e+00	-1.223139762878417969e+00	-1.758763313293457031e+00	-1.206924676895141602e+00	-5.434747934341430664e-01	-1.730902910232543945e+00	-1.190943241119384766e+00	-5.333408713340759277e-01	-1.714607477188110352e+00	-1.176495909690856934e+00	-5.234105587005615234e-01	-1.710726380348205566e+00	-1.166994214057922363e+00	-5.148274898529052734e-01	-1.163539171218872070e+00	-5.085578560829162598e-01	-5.039846301078796387e-01
3.996998548507690430e+00	-1.830731511116027832e+00	-1.810987472534179688e+00	-1.237622499465942383e+00	-1.777860522270202637e+00	-1.221111059188842773e+00	-5.508189201354980469e-01	-1.749789357185363770e+00	-1.204895377159118652e+00	-5.403192639350891113e-01	-1.733475327491760254e+00	-1.190271735191345215e+00	-5.301506519317626953e-01	-1.729702711105346680e+00	-1.180673718452453613e+00	-5.214028358459472656e-01	-1.177251696586608887e+00	-5.150446295738220215e-01	-5.104104280471801758e-01
4.002001285552978516e+00	-1.848603725433349609e+00	-1.828674435615539551e+00	-1.251021862030029297e+00	-1.795349955558776855e+00	-1.234212160110473633e+00	-5.577004551887512207e-01	-1.767107129096984863e+00	-1.217797517776489258e+00	-5.468447804450988770e-01	-1.750813484191894531e+00	-1.203000307083129883e+00	-5.364373326301574707e-01	-1.747131466865539551e+00	-1.193341732025146484e+00	-5.275374650955200195e-01	-1.189945697784423828e+00	-5.211002230644226074e-01	-5.164010524749755859e-01
4.007003784179687500e+00	-1.865017414093017578e+00	-1.844899535179138184e+00	-1.263435363769531250e+00	-1.811390519142150879e+00	-1.246327996253967285e+00	-5.641529560089111328e-01	-1.783016204833984375e+00	-1.229745626449584961e+00	-5.529562234878540039e-01	-1.766767621040344238e+00	-1.214769005775451660e+00	-5.423045754432678223e-01	-1.763147115707397461e+00	-1.205080270767211914e+00	-5.332604050636291504e-01	-1.201690673828125000e+00	-5.267466902732849121e-01	-5.219826698303222656e-01
4.012006282806396484e+00	-1.880013585090637207e+00	-1.859711170196533203e+00	-1.274875044822692871e+00	-1.826022148132324219e+00	-1.257486343383789062e+00	-5.701791048049926758e-01	-1.797539591789245605e+00	-1.240750789642333984e+00	-5.586585998535156250e-01	-1.781338691711425781e+00	-1.225601911544799805e+00	-5.477669239044189453e-01	-1.777771592140197754e+00	-1.215881586074829102e+00	-5.385679006576538086e-01	-1.212491154670715332e+00	-5.319790840148925781e-01	-5.271599888801574707e-01
4.017008781433105469e+00	-1.893574357032775879e+00	-1.873090624809265137e+00	-1.285322308540344238e+00	-1.839228034019470215e+00	-1.267670512199401855e+00	-5.757675766944885254e-01	-1.810656666755676270e+00	-1.250795722007751465e+00	-5.639407038688659668e-01	-1.794506907463073730e+00	-1.235486626625061035e+00	-5.528155565261840820e-01	-1.790982961654663086e+00	-1.225728988647460938e+00	-5.434501767158508301e-01	-1.222333550453186035e+00	-5.367871522903442383e-01	-5.319236516952514648e-01
4.022011280059814453e+00	-1.905680060386657715e+00	-1.885018229484558105e+00	-1.294763803482055664e+00	-1.850990414619445801e+00	-1.276865601539611816e+00	-5.809081792831420898e-01	-1.822350263595581055e+00	-1.259866356849670410e+00	-5.687952041625976562e-01	-1.806253194808959961e+00	-1.244409441947937012e+00	-5.574441552162170410e-01	-1.802763104438781738e+00	-1.234609484672546387e+00	-5.479010939598083496e-01	-1.231204509735107422e+00	-5.411644577980041504e-01	-5.362679362297058105e-01
4.027013778686523438e+00	-1.916327357292175293e+00	-1.895482659339904785e+00	-1.303197145462036133e+00	-1.861307740211486816e+00	-1.285069227218627930e+00	-5.855982303619384766e-01	-1.832615256309509277e+00	-1.267961382865905762e+00	-5.732215642929077148e-01	-1.816571354866027832e+00	-1.252369403839111328e+00	-5.616522431373596191e-01	-1.813110709190368652e+00	-1.242520570755004883e+00	-5.519203543663024902e-01	-1.239103913307189941e+00	-5.451095700263977051e-01	-5.401924252510070801e-01
4.032016277313232422e+00	-1.925511956214904785e+00	-1.904481410980224609e+00	-1.310621500015258789e+00	-1.870179057121276855e+00	-1.292278409004211426e+00	-5.898351669311523438e-01	-1.841449141502380371e+00	-1.275078535079956055e+00	-5.772184133529663086e-01	-1.825458526611328125e+00	-1.259365320205688477e+00	-5.654394626617431641e-01	-1.822023034095764160e+00	-1.249460220336914062e+00	-5.555080175399780273e-01	-1.246031403541564941e+00	-5.486225485801696777e-01	-5.436964631080627441e-01
4.037018775939941406e+00	-1.933333277702331543e+00	-1.912116765975952148e+00	-1.317100405693054199e+00	-1.877702593803405762e+00	-1.298556685447692871e+00	-5.936424136161804199e-01	-1.848946928977966309e+00	-1.281277418136596680e+00	-5.808092355728149414e-01	-1.833009243011474609e+00	-1.265458583831787109e+00	-5.688312649726867676e-01	-1.829597473144531250e+00	-1.255491733551025391e+00	-5.586901903152465820e-01	-1.252051115036010742e+00	-5.517302751541137695e-01	-5.468059778213500977e-01
4.042021274566650391e+00	-1.939840078353881836e+00	-1.918439745903015137e+00	-1.322670221328735352e+00	-1.883932113647460938e+00	-1.303936123847961426e+00	-5.970326662063598633e-01	-1.855157732963562012e+00	-1.286590099334716797e+00	-5.840075016021728516e-01	-1.839271783828735352e+00	-1.270682334899902344e+00	-5.718415975570678711e-01	-1.835884213447570801e+00	-1.260648965835571289e+00	-5.614822506904602051e-01	-1.257198810577392578e+00	-5.544489026069641113e-01	-5.495363473892211914e-01
4.047023773193359375e+00	-1.945013999938964844e+00	-1.923450589179992676e+00	-1.327336907386779785e+00	-1.888869881629943848e+00	-1.308410406112670898e+00	-5.999956130981445312e-01	-1.860079050064086914e+00	-1.291010022163391113e+00	-5.868058204650878906e-01	-1.844245076179504395e+00	-1.275027155876159668e+00	-5.744660496711730957e-01	-1.840895414352416992e+00	-1.264937639236450195e+00	-5.638853907585144043e-01	-1.261476039886474609e+00	-5.567789077758789062e-01	-5.518845915794372559e-01
4.052026271820068359e+00	-1.948884963989257812e+00	-1.927193522453308105e+00	-1.331109166145324707e+00	-1.892559289932250977e+00	-1.312000393867492676e+00	-6.025523543357849121e-01	-1.863745808601379395e+00	-1.294555783271789551e+00	-5.892130732536315918e-01	-1.847952485084533691e+00	-1.278505682945251465e+00	-5.767008662223815918e-01	-1.844664216041564941e+00	-1.268362283706665039e+00	-5.659040212631225586e-01	-1.264898180961608887e+00	-5.587233901023864746e-01	-5.538434982299804688e-01
4.057028770446777344e+00	-1.951454877853393555e+00	-1.929679989814758301e+00	-1.333970308303833008e+00	-1.895010113716125488e+00	-1.314705371856689453e+00	-6.047133803367614746e-01	-1.866163134574890137e+00	-1.297221422195434570e+00	-5.912277102470397949e-01	-1.850385308265686035e+00	-1.281112074851989746e+00	-5.785334110260009766e-01	-1.847192049026489258e+00	-1.270904660224914551e+00	-5.675326585769653320e-01	-1.267455935478210449e+00	-5.602732300758361816e-01	-5.553951859474182129e-01
4.062031269073486328e+00	-1.952762842178344727e+00	-1.930963635444641113e+00	-1.335958123207092285e+00	-1.896280527114868164e+00	-1.316557526588439941e+00	-6.064890027046203613e-01	-1.867382526397705078e+00	-1.299036383628845215e+00	-5.928621888160705566e-01	-1.851584672927856445e+00	-1.282878518104553223e+00	-5.799809694290161133e-01	-1.848517179489135742e+00	-1.272597193717956543e+00	-5.687978267669677734e-01	-1.269183516502380371e+00	-5.614552497863769531e-01	-5.565633773803710938e-01
4.067033767700195312e+00	-1.952810287475585938e+00	-1.931017637252807617e+00	-1.337076544761657715e+00	-1.896344542503356934e+00	-1.317552328109741211e+00	-6.078700423240661621e-01	-1.867401480674743652e+00	-1.299998998641967773e+00	-5.941056609153747559e-01	-1.851561546325683594e+00	-1.283802151679992676e+00	-5.810398459434509277e-01	-1.848630666732788086e+00	-1.273454904556274414e+00	-5.697039365768432617e-01	-1.270084500312805176e+00	-5.622800588607788086e-01	-5.573722720146179199e-01
4.072036266326904297e+00	-1.951568007469177246e+00	-1.929787158966064453e+00	-1.337305068969726562e+00	-1.895148992538452148e+00	-1.317669272422790527e+00	-6.088463068008422852e-01	-1.866186380386352539e+00	-1.300091505050659180e+00	-5.949425101280212402e-01	-1.850307226181030273e+00	-1.283862352371215820e+00	-5.817010402679443359e-01	-1.847503304481506348e+00	-1.273468136787414551e+00	-5.702400803565979004e-01	-1.270141005516052246e+00	-5.627400875091552734e-01	-5.578228831291198730e-01
4.077038764953613281e+00	-1.949027419090270996e+00	-1.927262306213378906e+00	-1.336647510528564453e+00	-1.892680168151855469e+00	-1.316912531852722168e+00	-6.094177365303039551e-01	-1.863738656044006348e+00	-1.299317240715026855e+00	-5.953732728958129883e-01	-1.847842693328857422e+00	-1.283063650131225586e+00	-5.819670557975769043e-01	-1.845141291618347168e+00	-1.272640347480773926e+00	-5.704078674316406250e-01	-1.269355893135070801e+00	-5.628390312194824219e-01	-5.579174160957336426e-01
